element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
52,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jacob Ramsey,15,2,False
53,6,0,0,0,0,0,0,1,3.0,0.0,17.0,2.0,1,2025-26,Donyell Malen,2,15,True
54,83,0,0,1,0,0,0,3,5.0,19.3,6.0,3.0,1,2025-26,John McGinn,2,15,True
55,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ross Barkley,2,15,True
56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Enzo Barrenechea,2,15,True
57,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Lewis Dobbin,2,15,True
58,90,0,0,1,0,1,0,2,13.8,2.2,17.0,3.3,1,2025-26,Boubacar Kamara,2,15,True
59,90,0,0,1,0,0,0,5,19.4,3.0,0.0,2.2,1,2025-26,Amadou Onana,2,15,True
60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ben Broggio,2,15,True
61,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Leander Dendoncker,2,15,True
62,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jamaldeen Jimoh-Aloba,2,15,True
63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Kadan Young,2,15,True
64,90,0,0,1,0,0,0,2,10.6,12.2,27.0,5.0,1,2025-26,Ollie Watkins,2,15,True
65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Zépiqueno Redmond,2,15,True
66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Norberto Murara Neto,4,12,False
67,90,0,0,0,4,0,0,2,47.8,0.0,0.0,4.8,1,2025-26,Đorđe Petrović,4,12,False
68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Will Dennis,4,12,False
69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Callan McKenna,4,12,False
70,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Alex Paulsen,4,12,False
71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Illia Zabarnyi,4,12,False
72,90,0,0,0,4,0,0,2,26.6,14.6,2.0,4.3,1,2025-26,Marcos Senesi Barón,4,12,False
73,89,0,0,0,3,0,0,1,12.2,10.5,4.0,2.7,1,2025-26,Adam Smith,4,12,False
74,90,0,0,0,4,0,0,0,18.2,19.1,0.0,3.7,1,2025-26,Adrien Truffert,4,12,False
75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Matai Akinmboni,4,12,False
76,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Owen Bevan,4,12,False
77,1,0,0,0,1,0,0,1,3.0,0.1,0.0,0.3,1,2025-26,James Hill,4,12,False
78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Julián Araujo Zúñiga,4,12,False
79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Chris Mepham,4,12,False
80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Julio Soler Barreto,4,12,False
81,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Justin Kluivert,4,12,False
82,90,2,0,0,4,0,0,15,66.4,1.3,32.0,10.0,1,2025-26,Antoine Semenyo,4,12,False
83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Dango Ouattara,5,16,False
84,90,0,0,0,4,0,0,4,24.6,14.1,33.0,7.2,1,2025-26,Marcus Tavernier,4,12,False
85,90,0,0,0,3,0,0,4,21.6,1.7,4.0,2.7,1,2025-26,Tyler Adams,4,12,False
86,83,0,1,0,2,1,0,4,27.2,40.3,18.0,8.6,1,2025-26,David Brooks,4,12,False
87,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ryan Christie,4,12,False
88,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Lewis Cook,4,12,False
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Philip Billing,4,12,False
90,73,0,0,0,2,0,0,2,2.0,2.1,2.0,0.6,1,2025-26,Alex Scott,4,12,False
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Luis Sinisterra Lucumí,4,12,False
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Romain Faivre,4,12,False
93,16,0,1,0,2,0,0,4,21.2,10.0,0.0,3.1,1,2025-26,Hamed Traorè,4,12,False
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Dominic Sadi,4,12,False
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Zain Silcott-Duberry,4,12,False
96,6,0,0,0,2,0,0,1,0.0,0.0,0.0,0.0,1,2025-26,Ben Winterburn,4,12,False
97,90,0,0,0,4,1,0,1,0.0,0.6,17.0,1.6,1,2025-26,Francisco Evanilson de Lima Barbosa,4,12,False
98,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Enes Ünal,4,12,False
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Daniel Adu-Adjei,4,12,False
100,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1,2025-26,Junior Kroupi,4,12,False
101,90,0,0,0,3,0,0,1,11.8,0.0,0.0,1.2,1,2025-26,Caoimhín Kelleher,5,16,False
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ellery Balcombe,5,16,False
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Matthew Cox,5,16,False
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Julian Eyestone,5,16,False
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Hákon Rafn Valdimarsson,5,16,False
106,90,0,0,0,3,1,0,0,9.8,0.2,5.0,1.5,1,2025-26,Nathan Collins,5,16,False
107,68,0,0,0,3,0,0,1,5.4,4.5,7.0,1.7,1,2025-26,Keane Lewis-Potter,5,16,False
108,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Kristoffer Ajer,5,16,False
109,87,0,0,0,3,0,0,1,8.6,11.5,6.0,2.6,1,2025-26,Rico Henry,5,16,False
110,90,0,0,0,3,0,0,1,17.8,20.5,0.0,3.8,1,2025-26,Michael Kayode,5,16,False
111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ethan Pinnock,5,16,False
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Mads Roerslev Rasmussen,5,16,False
113,90,0,0,0,3,0,0,3,34.4,0.6,24.0,5.9,1,2025-26,Sepp van den Berg,5,16,False
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Benjamin Arthur,5,16,False
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Benjamin Fredrick,5,16,False
116,2,0,0,0,0,1,0,0,2.0,0.0,0.0,0.2,1,2025-26,Aaron Hickey,5,16,False
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Kim Ji-soo,5,16,False
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jayden Meghoma,5,16,False
119,90,0,0,0,1,0,0,2,10.6,21.4,49.0,8.1,1,2025-26,Bryan Mbeumo,14,1,True
120,45,0,0,0,0,0,0,1,4.6,0.9,6.0,1.2,1,2025-26,Kevin Schade,5,16,False
121,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Mikkel Damsgaard,5,16,False
122,45,0,0,0,3,0,0,1,4.0,1.8,0.0,0.6,1,2025-26,Antoni Milambo,5,16,False
123,90,0,0,0,3,0,0,2,5.4,5.0,3.0,1.3,1,2025-26,Fábio Freitas Gouveia Carvalho,5,16,False
124,21,0,0,0,0,0,0,1,0.0,1.1,0.0,0.1,1,2025-26,Jordan Henderson,5,16,False
125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Vitaly Janelt,5,16,False
126,68,0,0,0,3,0,0,2,9.0,25.4,8.0,4.2,1,2025-26,Mathias Jensen,5,16,False
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Gustavo Nunes Fernandes Gomes,5,16,False
128,21,0,1,0,0,0,0,4,0.0,0.1,2.0,0.1,1,2025-26,Frank Onyeka,5,16,False
129,90,0,0,0,3,0,0,2,3.6,10.8,7.0,2.1,1,2025-26,Yehor Yarmoliuk,5,16,False
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Romelle Donovan,5,16,False
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Yunus Emre Konak,5,16,False
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Paris Maghoma,5,16,False
133,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Myles Peart-Harris,5,16,False
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ryan Trevitt,5,16,False
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Yoane Wissa,15,2,False
136,90,1,0,0,3,0,0,6,36.4,10.7,22.0,6.9,1,2025-26,Igor Thiago Nascimento Rodrigues,5,16,False
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Iwan Morgan,5,16,False
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jason Steele,6,10,True
139,90,0,0,0,1,0,0,2,14.4,0.0,0.0,1.4,1,2025-26,Bart Verbruggen,6,10,True
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Tom McGill,6,10,True
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Carl Rushworth,6,10,True
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Kjell Scherpen,6,10,True
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Olivier Boscagli,6,10,True
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Diego Coppola,6,10,True
145,90,0,0,0,1,0,0,2,15.0,26.7,4.0,4.6,1,2025-26,Maxim De Cuyper,6,10,True
146,90,0,0,0,1,0,0,2,16.6,1.8,7.0,2.5,1,2025-26,Lewis Dunk,6,10,True
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Pervis Estupiñán Tenorio,6,10,True
148,21,0,0,0,1,1,0,0,0.0,1.3,0.0,0.1,1,2025-26,Ferdi Kadıoğlu,6,10,True
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Igor Julio dos Santos de Paulo,19,17,False
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Tariq Lamptey,6,10,True
151,90,0,0,0,1,0,0,2,28.0,1.3,0.0,2.9,1,2025-26,Jan Paul van Hecke,6,10,True
152,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Joël Veltman,6,10,True
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Adam Webster,6,10,True
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Eiran Cashin,6,10,True
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jacob Slater,6,10,True
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Charlie Tasker,6,10,True
157,82,0,0,1,0,1,0,2,0.0,2.4,8.0,0.6,1,2025-26,Mitoma Kaoru,6,10,True
158,68,0,1,1,0,0,0,6,2.2,1.2,15.0,1.8,1,2025-26,Georginio Rutter,6,10,True
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Solly March,6,10,True
160,68,0,0,1,0,0,0,3,0.4,2.9,12.0,1.5,1,2025-26,Yankuba Minteh,6,10,True
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Julio Enciso Espínola,6,10,True
162,7,0,0,0,1,0,0,1,0.2,0.3,4.0,0.5,1,2025-26,Brajan Gruda,6,10,True
163,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jack Hinshelwood,6,10,True
164,87,1,0,1,0,0,0,10,45.8,44.3,25.0,11.5,1,2025-26,Matt O'Riley,6,10,True
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Abdallah Sima,6,10,True
166,90,0,0,0,1,0,0,3,7.2,3.2,2.0,1.2,1,2025-26,Yasin Ayari,6,10,True
167,68,0,0,1,0,0,0,3,4.0,11.9,1.0,1.7,1,2025-26,Carlos Baleba,6,10,True
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Facundo Buonanotte,7,8,True
169,21,0,0,0,1,1,0,0,7.6,11.3,7.0,2.6,1,2025-26,Diego Gómez Amarilla,6,10,True
170,2,0,0,0,1,0,0,1,0.0,0.1,0.0,0.0,1,2025-26,James Milner,6,10,True
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jeremy Sarmiento Morante,6,10,True
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Tom Watson,6,10,True
173,90,0,0,0,1,0,0,4,24.8,2.8,21.0,4.9,1,2025-26,Mats Wieffer,6,10,True
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Malick Yalcouyé,6,10,True
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Joe Knight,6,10,True
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Adrian Mazilu,6,10,True
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Andrew Moran,6,10,True
178,21,0,0,0,1,0,0,1,2.2,0.6,2.0,0.5,1,2025-26,Danny Welbeck,6,10,True
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Evan Ferguson,6,10,True
180,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Stefanos Tzimas,6,10,True
181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Charalampos Kostoulas,6,10,True
182,90,0,0,1,0,0,0,7,28.8,0.0,0.0,2.9,1,2025-26,James Trafford,13,20,False
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Max Weiß,3,18,False
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Etienne Green,3,18,False
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Václav Hladký,3,18,False
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Connor Roberts,3,18,False
187,90,0,0,0,3,0,0,1,8.2,0.9,1.0,1.0,1,2025-26,Kyle Walker,3,18,False
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Hannes Delcroix,3,18,False
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Owen Dodgson,3,18,False
190,90,0,0,0,3,0,0,1,9.8,0.5,8.0,1.8,1,2025-26,Hjalmar Ekdal,3,18,False
191,90,0,0,0,3,0,0,1,19.4,0.5,17.0,3.7,1,2025-26,Maxime Estève,3,18,False
192,90,0,0,0,3,0,0,1,13.4,11.7,2.0,2.7,1,2025-26,Quilindschy Hartman,3,18,False
193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Bashir Humphreys,3,18,False
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jordan Beyer,3,18,False
195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Lucas Pires Silva,3,18,False
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Shurandy Sambo,3,18,False
197,73,0,0,0,3,0,0,1,4.6,15.9,6.0,2.7,1,2025-26,Oliver Sonne,3,18,False
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Axel Tuanzebe,3,18,False
199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Joe Worrall,3,18,False
200,84,0,0,0,3,0,0,2,7.0,26.2,32.0,6.5,1,2025-26,Jaidon Anthony,3,18,False
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Manuel Benson Hedilazio,3,18,False
202,27,0,0,0,1,0,0,1,3.6,0.7,8.0,1.2,1,2025-26,Jacob Bruun Larsen,3,18,False
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Enock Agyei,3,18,False
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Darko Churlinov,3,18,False
205,90,0,0,0,3,0,0,4,23.8,59.4,0.0,8.3,1,2025-26,Josh Cullen,3,18,False
206,5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2025-26,Marcus Edwards,3,18,False
207,62,0,0,0,2,0,0,2,0.0,1.7,5.0,0.6,1,2025-26,Hannibal Mejbri,3,18,False
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Luca Koleosho,3,18,False
209,62,0,0,0,2,0,0,2,10.6,11.2,20.0,4.2,1,2025-26,Josh Laurent,3,18,False
210,16,0,0,0,0,0,0,1,3.2,0.8,0.0,0.4,1,2025-26,Loum Tchaouna,3,18,False
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Aaron Ramsey,3,18,False
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Oluwaseun Adewumi,3,18,False
213,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Jaydon Banel,3,18,False
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Mike Trésor Ndayishimiye,3,18,False
215,16,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2025-26,Zian Flemming,3,18,False
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Zeki Amdouni,3,18,False
217,73,0,0,0,3,0,0,2,4.8,22.7,10.0,3.8,1,2025-26,Lyle Foster,3,18,False
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Ashley Barnes,3,18,False
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Michael Obafemi,3,18,False
220,90,0,0,1,0,0,0,8,24.4,0.0,0.0,2.4,1,2025-26,Robert Lynch Sánchez,7,8,True
221,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Filip Jörgensen,7,8,True
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Mike Penders,7,8,True
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Gabriel Słonina,7,8,True
224,90,0,0,1,0,0,0,8,11.6,15.8,13.0,4.0,1,2025-26,Marc Cucurella Saseta,7,8,True
225,78,0,0,1,0,1,0,5,17.0,46.6,0.0,6.4,1,2025-26,Reece James,7,8,True
226,90,0,0,1,0,0,0,6,21.4,4.9,4.0,3.0,1,2025-26,Trevoh Chalobah,7,8,True
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Levi Samuels Colwill,7,8,True
228,11,0,0,0,0,0,0,1,0.0,1.3,1.0,0.2,1,2025-26,Malo Gusto,7,8,True
229,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Benoît Badiashile Mukinayi,7,8,True
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Wesley Fofana,7,8,True
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Mamadou Sarr,7,8,True
232,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Tosin Adarabioyo,7,8,True
233,90,0,0,1,0,0,0,9,16.2,2.3,10.0,2.9,1,2025-26,Josh Acheampong,7,8,True
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Aarón Anselmino,7,8,True
235,90,0,0,1,0,0,0,3,4.8,16.9,23.0,4.5,1,2025-26,Cole Palmer,7,8,True
236,90,0,0,1,0,0,0,3,13.8,37.7,10.0,6.2,1,2025-26,Pedro Lomba Neto,7,8,True
237,78,0,0,1,0,0,0,3,3.6,16.5,2.0,2.2,1,2025-26,Enzo Fernández,7,8,True
238,36,0,0,0,0,1,0,0,1.2,4.9,8.0,1.4,1,2025-26,Estêvão Almeida de Oliveira Gonçalves,7,8,True
239,53,0,0,0,0,0,0,1,7.2,22.8,8.0,3.8,1,2025-26,Jamie Bynoe-Gittens,7,8,True
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2025-26,Christopher Nkunku,7,8,True
241,90,0,0,1,0,0,0,5,31.2,3.9,2.0,3.7,1,2025-26,Moisés Caicedo Corozo,7,8,True
242,90,0,0,0,1,0,0,2,12.6,27.4,2.0,4.2,1,2025-26,Kiernan Dewsbury-Hall,9,11,False
