minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,element,Gameweek,season,name,team,opponent_team,was_home
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,1,31,2025-26,David Raya Martín,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,2,31,2025-26,Kepa Arrizabalaga Revuelta,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,3,31,2025-26,Karl Hein,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,4,31,2025-26,Tommy Setford,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,5,31,2025-26,Gabriel dos Santos Magalhães,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,6,31,2025-26,William Saliba,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,7,31,2025-26,Riccardo Calafiori,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,8,31,2025-26,Jurriën Timber,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,9,31,2025-26,Jakub Kiwior,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,10,31,2025-26,Myles Lewis-Skelly,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,11,31,2025-26,Benjamin White,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,12,31,2025-26,Oleksandr Zinchenko,16.0,18.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,13,31,2025-26,Brayden Clarke,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,14,31,2025-26,Maldini Kacurri,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,15,31,2025-26,Josh Nichols,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,16,31,2025-26,Bukayo Saka,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,17,31,2025-26,Martin Ødegaard,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,18,31,2025-26,Noni Madueke,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,19,31,2025-26,Gabriel Martinelli Silva,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,20,31,2025-26,Leandro Trossard,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,21,31,2025-26,Declan Rice,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,22,31,2025-26,Mikel Merino Zazón,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,23,31,2025-26,Fábio Ferreira Vieira,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,24,31,2025-26,Christian Nørgaard,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,25,31,2025-26,Ethan Nwaneri,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,26,31,2025-26,Martín Zubimendi Ibáñez,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,27,31,2025-26,Reiss Nelson,5.0,11.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,28,31,2025-26,Ismeal Kabia,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,29,31,2025-26,Albert Sambi Lokonga,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,30,31,2025-26,Kai Havertz,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,31,31,2025-26,Gabriel Fernando de Jesus,1.0,,
90,0,0,1,0,0,0,0,0,0,1,0,26,12.8,0.0,0.0,1.3,0,7,0,0,1,0.00,0.00,0.00,0.94,6,False,32,31,2025-26,Emiliano Martínez Romero,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,33,31,2025-26,Marco Bizot,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,34,31,2025-26,Joe Gauci,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,35,31,2025-26,Filip Marschall,2.0,19.0,True
90,0,0,1,0,0,0,0,0,0,0,0,24,7.4,7.9,7.0,2.2,1,0,3,4,1,0.05,0.24,0.29,0.94,6,False,36,31,2025-26,Matty Cash,2.0,19.0,True
90,0,0,1,0,0,0,0,0,0,0,1,30,23.6,36.6,11.0,7.1,5,4,2,7,1,0.07,0.21,0.28,0.94,7,False,37,31,2025-26,Lucas Digne,2.0,19.0,True
90,0,0,1,0,0,0,0,0,0,0,0,24,17.8,11.2,16.0,4.5,3,1,0,3,1,0.26,0.01,0.27,0.94,6,False,38,31,2025-26,Ezri Konsa Ngoyo,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,39,31,2025-26,Ian Maatsen,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,40,31,2025-26,Tyrone Mings,2.0,19.0,True
90,0,0,1,0,0,0,0,0,0,0,0,28,16.0,2.9,0.0,1.9,4,4,1,5,1,0.00,0.02,0.02,0.94,6,False,41,31,2025-26,Pau Torres,2.0,19.0,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,42,31,2025-26,Andrés García,2.0,19.0,True
