element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
1,90,0,0,0,1,0,0,3,20.0,0.0,0.0,2.0,13,2025-26,David Raya Martín,1,7,False
2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Kepa Arrizabalaga Revuelta,1,7,False
3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Karl Hein,1,7,False
4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Tommy Setford,1,7,False
5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Gabriel dos Santos Magalhães,1,7,False
6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,William Saliba,1,7,False
7,45,0,0,0,0,1,0,0,15.0,1.2,0.0,1.6,13,2025-26,Riccardo Calafiori,1,7,False
8,90,0,0,0,1,0,0,2,10.2,3.1,6.0,1.9,13,2025-26,Jurriën Timber,1,7,False
9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Jakub Kiwior,1,7,False
10,45,0,0,0,1,1,0,0,0.4,2.2,0.0,0.3,13,2025-26,Myles Lewis-Skelly,1,7,False
11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Benjamin White,1,7,False
12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Oleksandr Zinchenko,16,6,True
13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Brayden Clarke,1,7,False
14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Maldini Kacurri,1,7,False
15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Josh Nichols,1,7,False
16,90,0,1,0,1,0,0,5,22.0,16.6,27.0,6.6,13,2025-26,Bukayo Saka,1,7,False
17,33,0,0,0,0,0,0,1,1.4,2.8,0.0,0.4,13,2025-26,Martin Ødegaard,1,7,False
18,33,0,0,0,0,0,0,1,0.0,2.1,4.0,0.6,13,2025-26,Noni Madueke,1,7,False
19,56,0,0,0,1,0,0,1,2.2,1.3,9.0,1.3,13,2025-26,Gabriel Martinelli Silva,1,7,False
20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Leandro Trossard,1,7,False
21,90,0,0,0,1,0,0,4,28.0,19.3,0.0,4.7,13,2025-26,Declan Rice,1,7,False
22,90,1,0,0,1,0,0,9,34.2,2.3,35.0,7.2,13,2025-26,Mikel Merino Zazón,1,7,False
23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Fábio Ferreira Vieira,1,7,False
24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Christian Nørgaard,1,7,False
25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ethan Nwaneri,1,7,False
26,56,0,0,0,1,1,0,0,2.2,11.4,0.0,1.4,13,2025-26,Martín Zubimendi Ibáñez,1,7,False
27,15,0,0,0,1,0,0,1,7.2,0.2,0.0,0.7,13,2025-26,Reiss Nelson,5,3,True
28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ismeal Kabia,1,7,False
29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Albert Sambi Lokonga,1,7,False
30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Kai Havertz,1,7,False
31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Gabriel Fernando de Jesus,1,7,False
32,90,0,0,1,0,0,0,7,31.4,0.0,0.0,3.1,13,2025-26,Emiliano Martínez Romero,2,20,True
33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Marco Bizot,2,20,True
34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Joe Gauci,2,20,True
35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Filip Marschall,2,20,True
36,90,0,0,1,0,0,0,6,14.0,6.0,21.0,4.1,13,2025-26,Matty Cash,2,20,True
37,90,0,0,1,0,0,0,7,11.8,35.6,3.0,5.0,13,2025-26,Lucas Digne,2,20,True
38,90,0,0,1,0,0,0,8,27.2,22.3,2.0,5.2,13,2025-26,Ezri Konsa Ngoyo,2,20,True
39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ian Maatsen,2,20,True
40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Tyrone Mings,2,20,True
41,90,0,0,1,0,0,0,6,14.4,3.1,7.0,2.5,13,2025-26,Pau Torres,2,20,True
42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Andrés García,2,20,True
43,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Álex Moreno Lopera,2,20,True
44,2,0,0,0,0,0,0,1,2.4,0.2,0.0,0.3,13,2025-26,Lamare Bogarde,2,20,True
45,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Lino da Cruz Sousa,2,20,True
46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Yasin Özcan,2,20,True
47,90,0,0,1,0,0,0,3,0.0,2.9,23.0,2.5,13,2025-26,Morgan Rogers,2,20,True
48,74,0,0,1,0,0,0,3,30.4,30.6,29.0,9.0,13,2025-26,Youri Tielemans,2,20,True
49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Leon Bailey,2,20,True
50,53,0,0,0,0,0,0,1,0.4,13.6,4.0,1.8,13,2025-26,Emiliano Buendía Stati,2,20,True
51,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Samuel Iling-Junior,2,20,True
52,19,0,0,0,0,0,0,1,6.8,12.3,19.0,3.8,13,2025-26,Jacob Ramsey,15,9,False
53,74,0,0,1,0,0,0,3,1.4,1.8,40.0,4.3,13,2025-26,Donyell Malen,2,20,True
54,90,0,1,1,0,0,0,9,35.4,50.1,11.0,9.7,13,2025-26,John McGinn,2,20,True
55,12,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,13,2025-26,Ross Barkley,2,20,True
56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Enzo Barrenechea,2,20,True
57,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Lewis Dobbin,2,20,True
58,87,1,0,1,0,0,0,11,44.4,4.3,7.0,5.6,13,2025-26,Boubacar Kamara,2,20,True
59,15,0,0,0,0,0,0,1,6.2,0.4,0.0,0.7,13,2025-26,Amadou Onana,2,20,True
60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ben Broggio,2,20,True
61,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Leander Dendoncker,2,20,True
62,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Jamaldeen Jimoh-Aloba,2,20,True
63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Kadan Young,2,20,True
64,36,0,0,0,0,0,0,1,3.4,11.1,2.0,1.7,13,2025-26,Ollie Watkins,2,20,True
65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Zépiqueno Redmond,2,20,True
66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Norberto Murara Neto,4,17,False
67,90,0,0,0,3,0,0,2,22.6,0.0,0.0,2.3,13,2025-26,Đorđe Petrović,4,17,False
68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Will Dennis,4,17,False
69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Callan McKenna,4,17,False
70,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Alex Paulsen,4,17,False
71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Illia Zabarnyi,4,17,False
72,90,0,0,0,3,1,0,2,38.0,39.9,2.0,8.0,13,2025-26,Marcos Senesi Barón,4,17,False
73,79,0,0,0,3,0,0,1,5.8,2.5,2.0,1.0,13,2025-26,Adam Smith,4,17,False
74,90,0,0,0,3,0,0,1,20.6,13.3,21.0,5.5,13,2025-26,Adrien Truffert,4,17,False
75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Matai Akinmboni,4,17,False
76,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Owen Bevan,4,17,False
77,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,James Hill,4,17,False
78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Julián Araujo Zúñiga,4,17,False
79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Chris Mepham,4,17,False
80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Julio Soler Barreto,4,17,False
81,19,0,0,0,0,0,0,1,1.4,2.8,2.0,0.6,13,2025-26,Justin Kluivert,4,17,False
82,90,0,0,0,3,1,0,1,5.0,52.8,23.0,8.1,13,2025-26,Antoine Semenyo,13,11,True
83,90,1,1,0,1,0,0,12,42.8,27.3,36.0,10.6,13,2025-26,Dango Ouattara,5,3,True
84,90,0,0,0,3,1,0,1,11.8,50.0,17.0,7.9,13,2025-26,Marcus Tavernier,4,17,False
85,70,1,0,0,3,0,0,9,39.8,1.8,13.0,5.5,13,2025-26,Tyler Adams,4,17,False
86,19,0,0,0,0,1,0,0,7.6,5.9,21.0,3.5,13,2025-26,David Brooks,4,17,False
87,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ryan Christie,4,17,False
88,45,0,0,0,2,0,1,-2,3.8,2.8,4.0,1.1,13,2025-26,Lewis Cook,4,17,False
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Philip Billing,4,17,False
90,45,0,0,0,1,1,0,0,0.0,0.5,4.0,0.0,13,2025-26,Alex Scott,4,17,False
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Luis Sinisterra Lucumí,4,17,False
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Romain Faivre,4,17,False
93,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Hamed Traorè,4,17,False
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Dominic Sadi,4,17,False
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Zain Silcott-Duberry,4,17,False
96,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ben Winterburn,4,17,False
97,79,0,1,0,3,0,0,5,3.2,1.3,59.0,6.4,13,2025-26,Francisco Evanilson de Lima Barbosa,4,17,False
98,10,0,0,0,0,0,0,1,0.0,1.3,3.0,0.3,13,2025-26,Enes Ünal,4,17,False
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Daniel Adu-Adjei,4,17,False
100,10,0,0,0,0,0,0,1,0.0,2.0,2.0,0.3,13,2025-26,Junior Kroupi,4,17,False
101,90,0,0,0,1,0,0,2,10.8,0.0,0.0,1.1,13,2025-26,Caoimhín Kelleher,5,3,True
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Ellery Balcombe,5,3,True
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Matthew Cox,5,3,True
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Julian Eyestone,5,3,True
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Hákon Rafn Valdimarsson,5,3,True
106,90,0,0,0,1,0,0,4,43.4,10.7,18.0,7.2,13,2025-26,Nathan Collins,5,3,True
107,1,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,13,2025-26,Keane Lewis-Potter,5,3,True
108,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,2025-26,Kristoffer Ajer,5,3,True
109,16,0,0,0,1,0,0,1,1.0,0.6,2.0,0.4,13,2025-26,Rico Henry,5,3,True
