element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
81,9,0,0,0,0,0,0,1,0.8,3.3,2.0,0.6,3,2025-26,Justin Kluivert,4,18,False
82,90,0,0,1,0,1,0,2,11.6,23.4,30.0,6.5,3,2025-26,Antoine Semenyo,4,18,False
83,90,0,0,0,2,0,0,2,7.2,0.7,19.0,2.7,3,2025-26,Dango Ouattara,5,17,False
84,80,0,0,1,0,0,0,3,4.4,17.3,19.0,4.1,3,2025-26,Marcus Tavernier,4,18,False
85,90,0,0,1,0,1,0,4,11.2,1.8,17.0,3.0,3,2025-26,Tyler Adams,4,18,False
86,63,0,0,1,0,0,0,4,18.6,25.1,37.0,8.1,3,2025-26,David Brooks,4,18,False
87,27,0,0,0,0,0,0,1,10.4,0.3,2.0,1.3,3,2025-26,Ryan Christie,4,18,False
88,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Lewis Cook,4,18,False
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Philip Billing,4,18,False
90,62,0,0,1,0,0,0,3,12.2,30.4,5.0,4.8,3,2025-26,Alex Scott,4,18,False
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Luis Sinisterra Lucumí,4,18,False
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Romain Faivre,4,18,False
93,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Hamed Traorè,4,18,False
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Dominic Sadi,4,18,False
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Zain Silcott-Duberry,4,18,False
96,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ben Winterburn,4,18,False
97,80,1,0,1,0,0,0,8,40.6,21.7,63.0,12.5,3,2025-26,Francisco Evanilson de Lima Barbosa,4,18,False
98,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Enes Ünal,4,18,False
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Daniel Adu-Adjei,4,18,False
100,9,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,2025-26,Junior Kroupi,4,18,False
101,90,0,0,0,2,0,0,1,12.8,0.0,0.0,1.3,3,2025-26,Caoimhín Kelleher,5,17,False
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ellery Balcombe,5,17,False
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Matthew Cox,5,17,False
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Julian Eyestone,5,17,False
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Hákon Rafn Valdimarsson,5,17,False
106,90,0,0,0,2,0,0,3,25.2,0.4,2.0,2.8,3,2025-26,Nathan Collins,5,17,False
107,71,0,0,1,0,0,0,6,8.8,0.3,0.0,0.9,3,2025-26,Keane Lewis-Potter,5,17,False
108,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Kristoffer Ajer,5,17,False
109,18,0,0,0,2,1,0,-1,0.0,0.3,2.0,0.1,3,2025-26,Rico Henry,5,17,False
110,90,0,0,0,2,0,0,1,7.4,2.1,2.0,1.2,3,2025-26,Michael Kayode,5,17,False
111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ethan Pinnock,5,17,False
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mads Roerslev Rasmussen,5,17,False
113,90,0,0,0,2,0,0,3,23.2,0.7,2.0,2.6,3,2025-26,Sepp van den Berg,5,17,False
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Benjamin Arthur,5,17,False
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Benjamin Fredrick,5,17,False
116,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Aaron Hickey,5,17,False
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Kim Ji-soo,5,17,False
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jayden Meghoma,5,17,False
119,90,1,0,0,2,0,0,10,48.2,78.2,50.0,17.6,3,2025-26,Bryan Mbeumo,14,3,True
120,89,0,0,0,1,0,0,0,6.6,0.7,29.0,3.6,3,2025-26,Kevin Schade,5,17,False
121,90,0,0,0,2,0,0,2,11.2,38.5,2.0,5.2,3,2025-26,Mikkel Damsgaard,5,17,False
122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Antoni Milambo,5,17,False
123,1,0,0,0,1,0,0,1,0.0,0.1,0.0,0.0,3,2025-26,Fábio Freitas Gouveia Carvalho,5,17,False
124,70,0,0,1,0,0,0,3,3.8,6.7,0.0,1.1,3,2025-26,Jordan Henderson,5,17,False
125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Vitaly Janelt,5,17,False
126,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mathias Jensen,5,17,False
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Gustavo Nunes Fernandes Gomes,5,17,False
128,19,0,1,0,2,0,0,4,20.0,12.0,2.0,3.4,3,2025-26,Frank Onyeka,5,17,False
129,90,0,0,0,2,0,0,2,14.4,2.8,7.0,2.4,3,2025-26,Yehor Yarmoliuk,5,17,False
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Romelle Donovan,5,17,False
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Yunus Emre Konak,5,17,False
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Paris Maghoma,5,17,False
133,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Myles Peart-Harris,5,17,False
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ryan Trevitt,5,17,False
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Yoane Wissa,15,11,False
136,90,1,0,0,2,1,0,6,43.4,17.4,19.0,8.0,3,2025-26,Igor Thiago Nascimento Rodrigues,5,17,False
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Iwan Morgan,5,17,False
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jason Steele,6,13,True
139,90,0,0,0,1,0,0,2,20.2,0.0,0.0,2.0,3,2025-26,Bart Verbruggen,6,13,True
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Tom McGill,6,13,True
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Carl Rushworth,6,13,True
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Kjell Scherpen,6,13,True
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Olivier Boscagli,6,13,True
144,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,2025-26,Diego Coppola,6,13,True
145,90,0,0,0,1,0,0,2,4.8,9.8,2.0,1.7,3,2025-26,Maxim De Cuyper,6,13,True
146,90,0,1,0,1,0,0,5,4.2,0.5,11.0,1.6,3,2025-26,Lewis Dunk,6,13,True
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Pervis Estupiñán Tenorio,6,13,True
148,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ferdi Kadıoğlu,6,13,True
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Igor Julio dos Santos de Paulo,19,16,False
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Tariq Lamptey,6,13,True
151,90,0,0,0,1,1,0,1,17.2,0.4,33.0,5.1,3,2025-26,Jan Paul van Hecke,6,13,True
152,90,0,0,0,1,1,0,1,8.2,3.3,2.0,1.4,3,2025-26,Joël Veltman,6,13,True
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Adam Webster,6,13,True
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Eiran Cashin,6,13,True
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jacob Slater,6,13,True
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Charlie Tasker,6,13,True
157,90,0,1,0,1,0,0,5,27.4,33.3,12.0,7.3,3,2025-26,Mitoma Kaoru,6,13,True
158,29,0,0,0,0,0,0,1,5.2,12.1,19.0,3.6,3,2025-26,Georginio Rutter,6,13,True
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Solly March,6,13,True
160,90,0,0,0,1,0,0,4,13.6,11.4,29.0,5.4,3,2025-26,Yankuba Minteh,6,13,True
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Julio Enciso Espínola,6,13,True
162,29,1,0,0,0,0,0,8,39.2,10.4,35.0,8.5,3,2025-26,Brajan Gruda,6,13,True
163,60,0,0,0,1,0,0,2,4.8,0.8,0.0,0.6,3,2025-26,Jack Hinshelwood,6,13,True
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Matt O'Riley,6,13,True
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Abdallah Sima,6,13,True
166,29,0,0,0,0,0,0,1,6.8,24.7,0.0,3.2,3,2025-26,Yasin Ayari,6,13,True
167,59,0,0,0,1,0,0,1,0.0,2.3,0.0,0.2,3,2025-26,Carlos Baleba,6,13,True
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Facundo Buonanotte,7,10,True
169,60,0,0,0,1,0,0,2,3.8,0.3,0.0,0.4,3,2025-26,Diego Gómez Amarilla,6,13,True
170,30,1,0,0,0,0,0,6,35.6,0.4,17.0,5.3,3,2025-26,James Milner,6,13,True
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jeremy Sarmiento Morante,6,13,True
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Tom Watson,6,13,True
173,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mats Wieffer,6,13,True
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Malick Yalcouyé,6,13,True
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Joe Knight,6,13,True
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Adrian Mazilu,6,13,True
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Andrew Moran,6,13,True
178,60,0,0,0,1,0,0,2,0.4,16.5,2.0,1.9,3,2025-26,Danny Welbeck,6,13,True
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Evan Ferguson,6,13,True
180,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Stefanos Tzimas,6,13,True
181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Charalampos Kostoulas,6,13,True
182,90,0,0,0,2,0,0,2,40.6,0.0,0.0,4.1,3,2025-26,James Trafford,13,6,False
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Max Weiß,3,14,False
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Etienne Green,3,14,False
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Václav Hladký,3,14,False
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Connor Roberts,3,14,False
187,90,0,0,0,3,1,0,0,15.4,4.3,0.0,2.0,3,2025-26,Kyle Walker,3,14,False
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Hannes Delcroix,3,14,False
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Owen Dodgson,3,14,False
190,82,0,0,0,2,0,0,3,24.6,0.3,2.0,2.7,3,2025-26,Hjalmar Ekdal,3,14,False
191,90,0,0,0,3,0,0,1,16.4,0.2,2.0,1.9,3,2025-26,Maxime Estève,3,14,False
192,90,0,0,0,3,0,0,1,19.6,1.8,7.0,2.8,3,2025-26,Quilindschy Hartman,3,14,False
193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Bashir Humphreys,3,14,False
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jordan Beyer,3,14,False
195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Lucas Pires Silva,3,14,False
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Shurandy Sambo,3,14,False
197,8,0,0,0,1,0,0,1,3.0,0.0,0.0,0.3,3,2025-26,Oliver Sonne,3,14,False
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Axel Tuanzebe,3,14,False
199,7,0,0,0,1,0,0,1,3.0,0.0,0.0,0.3,3,2025-26,Joe Worrall,3,14,False
200,90,1,0,0,3,1,0,6,40.8,0.8,35.0,7.7,3,2025-26,Jaidon Anthony,3,14,False
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Manuel Benson Hedilazio,3,14,False
202,81,0,1,0,2,0,0,5,29.2,26.6,8.0,6.4,3,2025-26,Jacob Bruun Larsen,3,14,False
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Enock Agyei,3,14,False
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Darko Churlinov,3,14,False
205,90,0,0,0,3,0,0,2,15.4,3.3,0.0,1.9,3,2025-26,Josh Cullen,3,14,False
206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Marcus Edwards,3,14,False
207,64,0,0,0,2,0,0,2,2.8,6.1,4.0,1.3,3,2025-26,Hannibal Mejbri,3,14,False
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Luca Koleosho,3,14,False
209,14,0,0,0,1,1,0,0,2.4,0.1,2.0,0.5,3,2025-26,Josh Laurent,3,14,False
210,25,0,1,0,1,1,0,3,4.2,1.3,17.0,2.3,3,2025-26,Loum Tchaouna,3,14,False
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Aaron Ramsey,3,14,False
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Oluwaseun Adewumi,3,14,False
213,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Jaydon Banel,3,14,False
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mike Trésor Ndayishimiye,3,14,False
215,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Zian Flemming,3,14,False
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Zeki Amdouni,3,14,False
217,90,1,0,0,3,1,0,6,39.2,3.3,25.0,6.8,3,2025-26,Lyle Foster,3,14,False
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Ashley Barnes,3,14,False
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Michael Obafemi,3,14,False
220,90,0,0,1,0,0,0,6,7.2,0.0,0.0,0.7,3,2025-26,Robert Lynch Sánchez,7,10,True
221,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Filip Jörgensen,7,10,True
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mike Penders,7,10,True
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Gabriel Słonina,7,10,True
224,90,0,0,1,0,0,0,6,25.0,26.5,0.0,5.2,3,2025-26,Marc Cucurella Saseta,7,10,True
225,9,0,0,0,0,0,0,1,3.4,0.3,7.0,1.1,3,2025-26,Reece James,7,10,True
226,90,0,1,1,0,0,0,13,26.4,8.6,17.0,5.2,3,2025-26,Trevoh Chalobah,7,10,True
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Levi Samuels Colwill,7,10,True
228,90,0,0,1,0,0,0,6,13.8,15.5,4.0,3.3,3,2025-26,Malo Gusto,7,10,True
229,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Benoît Badiashile Mukinayi,7,10,True
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Wesley Fofana,7,10,True
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Mamadou Sarr,7,10,True
232,90,0,0,1,0,0,0,8,26.0,0.7,2.0,2.9,3,2025-26,Tosin Adarabioyo,7,10,True
233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Josh Acheampong,7,10,True
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Aarón Anselmino,7,10,True
235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Cole Palmer,7,10,True
236,80,0,0,1,0,0,0,3,8.8,32.5,0.0,4.1,3,2025-26,Pedro Lomba Neto,7,10,True
237,90,1,1,1,0,0,0,12,60.4,40.4,25.0,12.6,3,2025-26,Enzo Fernández,7,10,True
238,67,0,0,1,0,0,0,3,8.4,16.1,29.0,5.4,3,2025-26,Estêvão Almeida de Oliveira Gonçalves,7,10,True
239,22,0,0,0,0,0,0,1,1.0,0.0,5.0,0.6,3,2025-26,Jamie Bynoe-Gittens,7,10,True
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2025-26,Christopher Nkunku,7,10,True
241,90,0,0,1,0,1,0,4,23.8,3.9,5.0,3.3,3,2025-26,Moisés Caicedo Corozo,7,10,True
242,90,1,1,0,2,1,0,12,55.4,44.1,19.0,11.9,3,2025-26,Kiernan Dewsbury-Hall,9,20,False
