minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,element,Gameweek,season,name,team,opponent_team,was_home
90,0,0,1,0,0,0,0,0,0,3,2,29,23.2,0.0,0.0,2.3,3,5,0,0,1,0.00,0.00,0.00,1.15,9,False,1,36,2025-26,David Raya Martín,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,2,36,2025-26,Kepa Arrizabalaga Revuelta,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,3,36,2025-26,Karl Hein,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,4,36,2025-26,Tommy Setford,1,19,False
90,0,0,1,0,0,0,0,0,0,0,3,32,30.6,1.2,16.0,4.8,11,3,1,12,1,0.30,0.01,0.31,1.15,11,False,5,36,2025-26,Gabriel dos Santos Magalhães,1,19,False
90,0,0,1,0,0,0,0,1,0,0,0,26,22.2,3.2,8.0,3.3,6,5,2,8,1,0.00,0.16,0.16,1.15,5,False,6,36,2025-26,William Saliba,1,19,False
45,0,0,0,0,0,0,0,0,0,0,0,-1,0.4,1.4,15.0,1.7,0,3,0,0,1,0.21,0.02,0.23,0.15,1,False,7,36,2025-26,Riccardo Calafiori,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,8,36,2025-26,Jurriën Timber,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,9,36,2025-26,Jakub Kiwior,1,19,False
90,0,0,1,0,0,0,0,0,0,0,0,23,6.4,5.1,2.0,1.4,1,1,0,1,1,0.00,0.02,0.02,1.15,6,False,10,36,2025-26,Myles Lewis-Skelly,1,19,False
27,0,0,0,0,0,0,0,0,0,0,0,3,0.2,2.8,0.0,0.3,0,0,0,0,1,0.00,0.01,0.01,0.00,1,False,11,36,2025-26,Benjamin White,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,12,36,2025-26,Oleksandr Zinchenko,16,15,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,13,36,2025-26,Brayden Clarke,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,14,36,2025-26,Maldini Kacurri,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,15,36,2025-26,Josh Nichols,1,19,False
79,0,0,1,0,0,0,0,1,0,0,0,-2,6.4,43.3,8.0,5.8,1,2,0,3,1,0.04,0.25,0.29,0.93,2,False,16,36,2025-26,Bukayo Saka,1,19,False
23,0,1,0,0,0,0,0,0,0,0,0,12,18.0,14.6,2.0,3.5,0,2,0,2,0,0.00,0.10,0.10,0.76,4,False,17,36,2025-26,Martin Ødegaard,1,19,False
10,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.8,0.0,0.3,2,0,0,2,0,0.00,0.01,0.01,0.23,1,False,18,36,2025-26,Noni Madueke,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,19,36,2025-26,Gabriel Martinelli Silva,1,19,False
90,1,0,1,0,0,0,0,1,0,0,1,27,37.6,16.4,59.0,11.3,0,2,1,3,1,0.45,0.04,0.49,1.15,8,False,20,36,2025-26,Leandro Trossard,1,19,False
90,0,0,1,0,0,0,0,0,0,0,0,18,17.4,35.9,2.0,5.5,6,3,1,10,1,0.00,0.38,0.38,1.15,3,False,21,36,2025-26,Declan Rice,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,22,36,2025-26,Mikel Merino Zazón,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,23,36,2025-26,Fábio Ferreira Vieira,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,24,36,2025-26,Christian Nørgaard,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,25,36,2025-26,Ethan Nwaneri,1,19,False
39,0,0,0,0,0,0,0,0,0,0,0,7,2.0,1.8,0.0,0.4,1,1,0,2,0,0.00,0.01,0.01,0.39,1,False,26,36,2025-26,Martín Zubimendi Ibáñez,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,27,36,2025-26,Reiss Nelson,5,13,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,28,36,2025-26,Ismeal Kabia,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,29,36,2025-26,Albert Sambi Lokonga,1,19,False
23,0,0,0,0,0,0,0,0,0,0,0,6,3.8,0.7,4.0,0.9,0,0,2,2,0,0.00,0.00,0.00,0.76,1,False,30,36,2025-26,Kai Havertz,1,19,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,31,36,2025-26,Gabriel Fernando de Jesus,1,19,False
90,0,1,0,2,0,0,0,0,0,4,1,27,42.0,10.0,0.0,5.2,0,9,0,0,1,0.00,0.00,0.00,1.79,6,False,32,36,2025-26,Emiliano Martínez Romero,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,33,36,2025-26,Marco Bizot,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,34,36,2025-26,Joe Gauci,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,35,36,2025-26,Filip Marschall,2,3,False
79,0,0,0,2,0,0,0,0,0,0,0,1,0.0,20.6,2.0,2.2,0,0,0,0,1,0.00,0.10,0.10,1.63,1,False,36,36,2025-26,Matty Cash,2,3,False
16,0,0,0,0,0,0,0,0,0,0,0,10,9.6,14.7,0.0,2.4,1,1,1,2,0,0.00,0.12,0.12,0.17,1,False,37,36,2025-26,Lucas Digne,2,3,False
90,0,0,0,2,0,0,0,0,0,0,0,12,15.6,1.3,2.0,1.9,3,4,1,4,1,0.00,0.01,0.01,1.79,1,False,38,36,2025-26,Ezri Konsa Ngoyo,2,3,False
73,0,0,0,2,0,0,0,0,0,0,0,2,17.2,11.1,5.0,3.3,5,4,3,8,1,0.04,0.01,0.05,1.63,1,False,39,36,2025-26,Ian Maatsen,2,3,False
90,0,0,0,2,0,0,0,1,0,0,0,1,21.0,5.4,2.0,2.8,8,7,0,8,1,0.00,0.02,0.02,1.79,0,False,40,36,2025-26,Tyrone Mings,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,41,36,2025-26,Pau Torres,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,42,36,2025-26,Andrés García,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,43,36,2025-26,Álex Moreno Lopera,2,3,False
10,0,0,0,0,0,0,0,0,0,0,0,5,4.6,0.9,0.0,0.6,1,0,1,2,0,0.00,0.00,0.00,0.17,1,False,44,36,2025-26,Lamare Bogarde,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,45,36,2025-26,Lino da Cruz Sousa,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,46,36,2025-26,Yasin Özcan,2,3,False
90,0,0,0,2,0,0,0,0,0,0,0,6,4.2,15.8,16.0,3.6,0,3,2,5,1,0.14,0.03,0.17,1.79,2,False,47,36,2025-26,Morgan Rogers,2,3,False
90,0,0,0,2,0,0,0,0,0,0,0,19,22.0,7.1,10.0,3.9,2,8,2,12,1,0.07,0.08,0.15,1.79,4,False,48,36,2025-26,Youri Tielemans,2,3,False
5,0,0,0,0,0,0,0,0,0,0,0,5,6.4,21.0,0.0,2.7,0,2,1,3,0,0.00,0.02,0.02,0.15,1,False,49,36,2025-26,Leon Bailey,2,3,False
16,0,0,0,0,0,0,0,0,0,0,0,5,3.8,2.1,26.0,3.2,0,2,0,2,0,0.07,0.01,0.08,0.17,1,False,50,36,2025-26,Emiliano Buendía Stati,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,51,36,2025-26,Samuel Iling-Junior,2,3,False
29,0,1,0,1,0,0,0,0,0,0,0,19,20.4,14.5,2.0,3.7,0,3,1,4,0,0.05,0.25,0.30,0.52,4,False,52,36,2025-26,Jacob Ramsey,15,16,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,53,36,2025-26,Donyell Malen,2,3,False
84,0,1,0,2,0,0,0,0,0,0,0,21,24.8,48.2,54.0,12.7,0,4,0,4,1,0.19,0.61,0.80,1.64,5,False,54,36,2025-26,John McGinn,2,3,False
79,1,0,0,2,0,0,0,0,0,0,2,28,36.4,16.3,58.0,11.1,0,4,1,5,1,0.75,0.05,0.80,1.63,9,False,55,36,2025-26,Ross Barkley,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,56,36,2025-26,Enzo Barrenechea,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,57,36,2025-26,Lewis Dobbin,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,58,36,2025-26,Boubacar Kamara,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,59,36,2025-26,Amadou Onana,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,60,36,2025-26,Ben Broggio,2,3,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,61,36,2025-26,Leander Dendoncker,2,3,False
