element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
19,60,0,0,1,0,0,0,3,4.8,13.8,8.0,2.7,14,2025-26,Gabriel Martinelli Silva,1,5,True
20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Leandro Trossard,1,5,True
21,82,0,0,1,0,0,0,3,15.4,40.8,16.0,7.2,14,2025-26,Declan Rice,1,5,True
22,90,1,1,1,0,0,0,13,66.8,25.8,29.0,12.2,14,2025-26,Mikel Merino Zazón,1,5,True
23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Fábio Ferreira Vieira,1,5,True
24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Christian Nørgaard,1,5,True
25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ethan Nwaneri,1,5,True
26,90,0,0,1,0,0,0,3,8.6,4.1,0.0,1.3,14,2025-26,Martín Zubimendi Ibáñez,1,5,True
27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Reiss Nelson,5,1,False
28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ismeal Kabia,1,5,True
29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Albert Sambi Lokonga,1,5,True
30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Kai Havertz,1,5,True
31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Gabriel Fernando de Jesus,1,5,True
32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Emiliano Martínez Romero,2,6,False
33,90,0,0,0,3,1,0,1,24.0,0.0,0.0,2.4,14,2025-26,Marco Bizot,2,6,False
34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Joe Gauci,2,6,False
35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Filip Marschall,2,6,False
36,90,0,1,0,3,0,0,4,35.2,29.2,0.0,6.4,14,2025-26,Matty Cash,2,6,False
37,20,0,0,0,1,0,0,1,3.2,0.0,0.0,0.3,14,2025-26,Lucas Digne,2,6,False
38,90,0,0,0,3,0,0,1,15.4,0.4,25.0,4.1,14,2025-26,Ezri Konsa Ngoyo,2,6,False
39,69,0,0,0,2,0,0,1,25.8,25.2,25.0,7.6,14,2025-26,Ian Maatsen,2,6,False
40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Tyrone Mings,2,6,False
41,90,0,0,0,3,0,0,-1,19.4,0.8,0.0,2.0,14,2025-26,Pau Torres,2,6,False
42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Andrés García,2,6,False
43,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Álex Moreno Lopera,2,6,False
44,4,0,0,0,0,0,0,1,6.0,0.1,0.0,0.6,14,2025-26,Lamare Bogarde,2,6,False
45,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Lino da Cruz Sousa,2,6,False
46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Yasin Özcan,2,6,False
47,90,0,1,0,3,0,0,6,33.0,36.4,8.0,7.7,14,2025-26,Morgan Rogers,2,6,False
48,20,0,0,0,1,0,0,1,7.8,10.1,0.0,1.8,14,2025-26,Youri Tielemans,2,6,False
49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Leon Bailey,2,6,False
50,4,0,0,0,0,0,0,1,2.0,0.0,0.0,0.2,14,2025-26,Emiliano Buendía Stati,2,6,False
51,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Samuel Iling-Junior,2,6,False
52,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jacob Ramsey,15,18,True
53,13,1,0,0,1,0,0,6,36.2,0.2,40.0,7.6,14,2025-26,Donyell Malen,2,6,False
54,76,0,0,0,2,1,0,1,0.0,6.8,4.0,1.1,14,2025-26,John McGinn,2,6,False
55,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ross Barkley,2,6,False
56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Enzo Barrenechea,2,6,False
57,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Lewis Dobbin,2,6,False
58,69,0,0,0,2,0,0,2,6.8,15.8,0.0,2.3,14,2025-26,Boubacar Kamara,2,6,False
59,90,1,0,0,3,0,0,11,49.0,1.1,36.0,8.6,14,2025-26,Amadou Onana,2,6,False
60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ben Broggio,2,6,False
61,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Leander Dendoncker,2,6,False
62,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jamaldeen Jimoh-Aloba,2,6,False
63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Kadan Young,2,6,False
64,85,2,0,0,3,0,0,13,76.8,23.5,78.0,17.8,14,2025-26,Ollie Watkins,2,6,False
65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Zépiqueno Redmond,2,6,False
66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Norberto Murara Neto,4,9,True
67,90,0,0,0,1,0,0,2,18.8,0.0,0.0,1.9,14,2025-26,Đorđe Petrović,4,9,True
68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Will Dennis,4,9,True
69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Callan McKenna,4,9,True
70,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Alex Paulsen,4,9,True
71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Illia Zabarnyi,4,9,True
72,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Marcos Senesi Barón,4,9,True
73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Adam Smith,4,9,True
74,90,0,0,0,1,0,0,4,32.4,7.7,8.0,4.8,14,2025-26,Adrien Truffert,4,9,True
75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Matai Akinmboni,4,9,True
76,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Owen Bevan,4,9,True
77,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,James Hill,4,9,True
78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Julián Araujo Zúñiga,4,9,True
79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Chris Mepham,4,9,True
80,20,0,0,0,1,0,0,1,0.6,1.8,2.0,0.4,14,2025-26,Julio Soler Barreto,4,9,True
81,69,0,0,1,0,1,0,2,4.2,16.6,4.0,2.5,14,2025-26,Justin Kluivert,4,9,True
82,90,0,0,0,1,0,0,4,20.4,5.1,43.0,6.9,14,2025-26,Antoine Semenyo,13,10,False
83,90,0,0,0,2,0,0,2,9.8,0.9,7.0,1.8,14,2025-26,Dango Ouattara,5,1,False
84,30,0,0,0,1,0,0,1,4.0,3.8,4.0,1.2,14,2025-26,Marcus Tavernier,4,9,True
85,90,0,0,0,1,1,0,1,5.2,2.4,2.0,1.0,14,2025-26,Tyler Adams,4,9,True
86,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,David Brooks,4,9,True
87,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ryan Christie,4,9,True
88,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Lewis Cook,4,9,True
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Philip Billing,4,9,True
90,79,0,0,0,1,0,0,4,19.2,9.0,2.0,3.0,14,2025-26,Alex Scott,4,9,True
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Luis Sinisterra Lucumí,4,9,True
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Romain Faivre,4,9,True
93,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Hamed Traorè,4,9,True
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Dominic Sadi,4,9,True
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Zain Silcott-Duberry,4,9,True
96,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ben Winterburn,4,9,True
97,29,0,0,0,1,0,0,1,5.8,21.5,2.0,2.9,14,2025-26,Francisco Evanilson de Lima Barbosa,4,9,True
98,10,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,14,2025-26,Enes Ünal,4,9,True
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Daniel Adu-Adjei,4,9,True
100,60,0,0,1,0,0,0,2,1.0,2.8,6.0,1.0,14,2025-26,Junior Kroupi,4,9,True
101,90,0,0,0,2,0,0,2,33.0,0.0,0.0,3.3,14,2025-26,Caoimhín Kelleher,5,1,False
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ellery Balcombe,5,1,False
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Matthew Cox,5,1,False
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Julian Eyestone,5,1,False
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Hákon Rafn Valdimarsson,5,1,False
106,16,0,0,0,1,0,0,1,2.8,0.4,2.0,0.5,14,2025-26,Nathan Collins,5,1,False
107,16,0,0,0,1,0,0,1,0.0,0.5,4.0,0.3,14,2025-26,Keane Lewis-Potter,5,1,False
108,90,0,0,0,2,0,0,1,7.6,0.4,4.0,1.2,14,2025-26,Kristoffer Ajer,5,1,False
109,73,0,0,0,1,0,0,2,5.8,0.8,0.0,0.7,14,2025-26,Rico Henry,5,1,False
110,90,0,0,0,2,0,0,1,16.6,2.1,4.0,2.3,14,2025-26,Michael Kayode,5,1,False
111,73,0,0,0,1,0,0,4,31.0,0.3,2.0,3.3,14,2025-26,Ethan Pinnock,5,1,False
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Mads Roerslev Rasmussen,5,1,False
113,90,0,0,0,2,0,0,1,14.2,0.5,2.0,1.7,14,2025-26,Sepp van den Berg,5,1,False
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Benjamin Arthur,5,1,False
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Benjamin Fredrick,5,1,False
116,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Aaron Hickey,5,1,False
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Kim Ji-soo,5,1,False
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jayden Meghoma,5,1,False
119,90,0,0,0,1,0,0,2,10.2,17.6,22.0,5.0,14,2025-26,Bryan Mbeumo,14,19,True
120,59,0,0,0,1,0,0,1,6.0,1.3,33.0,4.0,14,2025-26,Kevin Schade,5,1,False
121,29,0,0,0,1,0,0,1,15.0,11.2,0.0,2.6,14,2025-26,Mikkel Damsgaard,5,1,False
122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Antoni Milambo,5,1,False
123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Fábio Freitas Gouveia Carvalho,5,1,False
124,29,0,0,0,1,0,0,1,4.8,7.7,0.0,1.3,14,2025-26,Jordan Henderson,5,1,False
125,60,0,0,0,1,0,0,2,9.0,15.3,9.0,3.3,14,2025-26,Vitaly Janelt,5,1,False
126,60,0,0,0,1,0,0,2,8.0,16.3,0.0,2.4,14,2025-26,Mathias Jensen,5,1,False
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Gustavo Nunes Fernandes Gomes,5,1,False
128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Frank Onyeka,5,1,False
129,90,0,0,0,2,1,0,1,7.4,1.8,0.0,0.9,14,2025-26,Yehor Yarmoliuk,5,1,False
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Romelle Donovan,5,1,False
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Yunus Emre Konak,5,1,False
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Paris Maghoma,5,1,False
133,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Myles Peart-Harris,5,1,False
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ryan Trevitt,5,1,False
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Yoane Wissa,15,18,True
136,30,0,0,0,1,0,0,1,3.0,11.6,2.0,1.7,14,2025-26,Igor Thiago Nascimento Rodrigues,5,1,False
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Iwan Morgan,5,1,False
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jason Steele,6,2,True
139,90,0,0,0,4,1,0,1,46.6,0.0,0.0,4.7,14,2025-26,Bart Verbruggen,6,2,True
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Tom McGill,6,2,True
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Carl Rushworth,6,2,True
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Kjell Scherpen,6,2,True
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Olivier Boscagli,6,2,True
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Diego Coppola,6,2,True
145,90,0,0,0,4,0,0,0,16.4,31.8,7.0,5.5,14,2025-26,Maxim De Cuyper,6,2,True
146,90,0,0,0,4,0,0,0,17.8,1.4,0.0,1.9,14,2025-26,Lewis Dunk,6,2,True
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Pervis Estupiñán Tenorio,6,2,True
148,66,0,0,0,3,0,0,1,6.6,1.1,0.0,0.8,14,2025-26,Ferdi Kadıoğlu,6,2,True
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Igor Julio dos Santos de Paulo,6,2,True
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Tariq Lamptey,6,2,True
151,90,2,0,0,4,0,0,12,79.0,1.5,63.0,14.4,14,2025-26,Jan Paul van Hecke,6,2,True
152,12,0,0,0,1,0,0,1,1.4,0.6,0.0,0.2,14,2025-26,Joël Veltman,6,2,True
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Adam Webster,6,2,True
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Eiran Cashin,6,2,True
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jacob Slater,6,2,True
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Charlie Tasker,6,2,True
157,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Mitoma Kaoru,6,2,True
158,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Georginio Rutter,6,2,True
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Solly March,6,2,True
160,90,0,0,0,4,0,0,2,20.6,43.3,21.0,8.5,14,2025-26,Yankuba Minteh,6,2,True
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Julio Enciso Espínola,6,2,True
162,76,0,0,0,3,0,0,2,2.8,5.3,7.0,1.5,14,2025-26,Brajan Gruda,6,2,True
163,66,0,2,0,4,0,0,8,21.0,16.6,22.0,6.0,14,2025-26,Jack Hinshelwood,6,2,True
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Matt O'Riley,6,2,True
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Abdallah Sima,6,2,True
166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Yasin Ayari,6,2,True
167,77,0,0,0,3,0,0,4,21.8,4.3,0.0,2.6,14,2025-26,Carlos Baleba,6,2,True
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Facundo Buonanotte,11,7,True
169,90,0,0,0,4,1,0,1,10.2,5.5,2.0,1.8,14,2025-26,Diego Gómez Amarilla,6,2,True
170,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,James Milner,6,2,True
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jeremy Sarmiento Morante,6,2,True
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Tom Watson,6,2,True
173,90,0,1,0,4,0,0,8,38.0,15.9,4.0,5.8,14,2025-26,Mats Wieffer,6,2,True
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Malick Yalcouyé,6,2,True
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Joe Knight,6,2,True
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Adrian Mazilu,6,2,True
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Andrew Moran,6,2,True
178,23,0,0,0,1,0,0,1,0.0,0.7,25.0,2.5,14,2025-26,Danny Welbeck,6,2,True
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Evan Ferguson,6,2,True
180,23,0,0,0,0,0,0,1,0.0,4.5,0.0,0.5,14,2025-26,Stefanos Tzimas,6,2,True
181,13,0,0,0,1,0,0,1,9.0,21.0,24.0,5.4,14,2025-26,Charalampos Kostoulas,6,2,True
182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,James Trafford,13,10,False
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Max Weiß,3,8,True
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Etienne Green,3,8,True
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Václav Hladký,3,8,True
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Connor Roberts,3,8,True
187,90,0,0,0,1,0,0,2,12.4,3.3,2.0,1.8,14,2025-26,Kyle Walker,3,8,True
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Hannes Delcroix,3,8,True
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Owen Dodgson,3,8,True
190,90,0,0,0,1,0,0,4,29.6,1.1,0.0,3.1,14,2025-26,Hjalmar Ekdal,3,8,True
191,90,0,0,0,1,0,0,4,37.2,11.5,4.0,5.3,14,2025-26,Maxime Estève,3,8,True
192,90,0,0,0,1,0,0,2,12.8,17.1,4.0,3.4,14,2025-26,Quilindschy Hartman,3,8,True
193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Bashir Humphreys,3,8,True
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jordan Beyer,3,8,True
195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Lucas Pires Silva,3,8,True
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Shurandy Sambo,3,8,True
197,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Oliver Sonne,3,8,True
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Axel Tuanzebe,3,8,True
199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Joe Worrall,3,8,True
200,57,0,0,0,1,0,0,1,5.6,3.3,21.0,3.0,14,2025-26,Jaidon Anthony,3,8,True
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Manuel Benson Hedilazio,3,8,True
202,45,0,0,0,0,0,0,1,13.2,17.4,22.0,5.3,14,2025-26,Jacob Bruun Larsen,3,8,True
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Enock Agyei,3,8,True
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Darko Churlinov,3,8,True
205,80,0,0,0,1,0,0,4,16.0,2.0,2.0,2.0,14,2025-26,Josh Cullen,3,8,True
206,32,0,0,0,0,0,0,1,2.6,14.9,6.0,2.4,14,2025-26,Marcus Edwards,3,8,True
207,31,0,0,0,0,0,0,1,10.6,32.2,2.0,4.5,14,2025-26,Hannibal Mejbri,3,8,True
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Luca Koleosho,3,8,True
209,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Josh Laurent,3,8,True
210,45,0,0,0,1,0,0,1,0.4,1.7,4.0,0.6,14,2025-26,Loum Tchaouna,3,8,True
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Aaron Ramsey,3,8,True
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Oluwaseun Adewumi,3,8,True
213,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Jaydon Banel,3,8,True
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Mike Trésor Ndayishimiye,3,8,True
215,58,0,0,0,1,0,0,1,4.4,0.6,17.0,2.2,14,2025-26,Zian Flemming,3,8,True
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Zeki Amdouni,3,8,True
217,90,0,0,0,1,0,0,2,0.2,2.3,25.0,2.8,14,2025-26,Lyle Foster,3,8,True
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Ashley Barnes,3,8,True
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Michael Obafemi,3,8,True
220,90,0,0,0,3,0,0,1,21.2,0.0,0.0,2.1,14,2025-26,Robert Lynch Sánchez,7,11,False
221,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Filip Jörgensen,7,11,False
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Mike Penders,7,11,False
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Gabriel Słonina,7,11,False
224,90,0,0,0,3,0,0,1,18.4,9.7,4.0,3.2,14,2025-26,Marc Cucurella Saseta,7,11,False
225,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Reece James,7,11,False
226,90,0,0,0,3,0,0,1,29.8,18.9,2.0,5.1,14,2025-26,Trevoh Chalobah,7,11,False
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Levi Samuels Colwill,7,11,False
228,45,0,0,0,1,0,0,1,16.8,16.8,0.0,3.4,14,2025-26,Malo Gusto,7,11,False
229,45,0,0,0,2,0,0,0,6.2,1.7,0.0,0.8,14,2025-26,Benoît Badiashile Mukinayi,7,11,False
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Wesley Fofana,7,11,False
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Mamadou Sarr,7,11,False
232,90,0,0,0,3,0,0,3,29.0,4.6,8.0,4.2,14,2025-26,Tosin Adarabioyo,7,11,False
233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Josh Acheampong,7,11,False
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Aarón Anselmino,7,11,False
235,29,0,0,0,1,0,0,1,0.0,4.8,6.0,0.9,14,2025-26,Cole Palmer,7,11,False
236,45,1,0,0,1,0,0,6,32.8,2.0,35.0,7.0,14,2025-26,Pedro Lomba Neto,7,11,False
237,90,0,0,0,3,0,0,2,12.2,35.8,10.0,5.8,14,2025-26,Enzo Fernández,7,11,False
238,45,0,0,0,2,1,0,0,2.2,11.9,6.0,2.0,14,2025-26,Estêvão Almeida de Oliveira Gonçalves,7,11,False
239,60,0,1,0,2,0,0,5,25.2,21.3,13.0,6.0,14,2025-26,Jamie Bynoe-Gittens,7,11,False
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Christopher Nkunku,7,11,False
241,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,2025-26,Moisés Caicedo Corozo,7,11,False
242,90,0,0,1,0,0,0,3,6.6,7.0,4.0,1.8,14,2025-26,Kiernan Dewsbury-Hall,9,4,False
