element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
1,90,0,0,0,1,0,0,2,6.6,0.0,0.0,0.7,12,2025-26,David Raya Martín,1,18,True
2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Kepa Arrizabalaga Revuelta,1,18,True
3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Karl Hein,1,18,True
4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Tommy Setford,1,18,True
5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Gabriel dos Santos Magalhães,1,18,True
6,90,0,0,0,1,0,0,2,15.6,1.5,0.0,1.7,12,2025-26,William Saliba,1,18,True
7,90,0,0,0,1,0,0,2,9.6,2.3,6.0,1.8,12,2025-26,Riccardo Calafiori,1,18,True
8,90,0,1,0,1,0,0,5,15.0,14.8,20.0,5.0,12,2025-26,Jurriën Timber,1,18,True
9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Jakub Kiwior,1,18,True
10,1,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,12,2025-26,Myles Lewis-Skelly,1,18,True
11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Benjamin White,1,18,True
12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Oleksandr Zinchenko,16,12,False
13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Brayden Clarke,1,18,True
14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Maldini Kacurri,1,18,True
15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Josh Nichols,1,18,True
16,90,0,0,0,1,0,0,4,17.4,27.3,21.0,6.6,12,2025-26,Bukayo Saka,1,18,True
17,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Martin Ødegaard,1,18,True
18,12,0,0,0,0,0,0,1,2.4,0.4,2.0,0.5,12,2025-26,Noni Madueke,1,18,True
19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,2025-26,Gabriel Martinelli Silva,1,18,True
20,77,1,1,0,1,0,0,12,58.2,25.8,29.0,11.3,12,2025-26,Leandro Trossard,1,18,True
