element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
1,90,0,0,1,0,0,0,6,9.6,0.0,0.0,1.0,24,2025-26,David Raya Martín,1,11,False
2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Kepa Arrizabalaga Revuelta,1,11,False
3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Karl Hein,1,11,False
4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Tommy Setford,1,11,False
5,90,0,0,1,0,0,0,8,33.6,0.8,19.0,5.3,24,2025-26,Gabriel dos Santos Magalhães,1,11,False
6,90,0,0,1,0,0,0,6,10.2,3.1,0.0,1.3,24,2025-26,William Saliba,1,11,False
7,15,0,0,0,0,0,0,1,0.2,0.6,7.0,0.8,24,2025-26,Riccardo Calafiori,1,11,False
8,90,0,0,1,0,1,0,5,8.6,16.5,9.0,3.4,24,2025-26,Jurriën Timber,1,11,False
9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Jakub Kiwior,1,11,False
10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Myles Lewis-Skelly,1,11,False
11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Benjamin White,1,11,False
12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Oleksandr Zinchenko,16,8,True
13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Brayden Clarke,1,11,False
14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Maldini Kacurri,1,11,False
15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Josh Nichols,1,11,False
16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Bukayo Saka,1,11,False
17,29,0,1,0,0,0,0,4,20.0,26.2,0.0,4.6,24,2025-26,Martin Ødegaard,1,11,False
18,60,1,1,1,0,0,0,14,59.4,34.7,13.0,10.7,24,2025-26,Noni Madueke,1,11,False
19,29,0,1,0,0,0,0,4,23.2,14.2,17.0,5.4,24,2025-26,Gabriel Martinelli Silva,1,11,False
20,80,0,0,1,0,0,0,3,11.0,15.5,4.0,3.1,24,2025-26,Leandro Trossard,1,11,False
21,90,0,0,1,0,0,0,3,19.0,44.4,4.0,6.7,24,2025-26,Declan Rice,1,11,False
22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Mikel Merino Zazón,1,11,False
23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Fábio Ferreira Vieira,1,11,False
24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Christian Nørgaard,1,11,False
25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Ethan Nwaneri,1,11,False
26,90,1,0,1,0,0,0,10,45.4,2.6,35.0,8.3,24,2025-26,Martín Zubimendi Ibáñez,1,11,False
27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Reiss Nelson,5,2,False
28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Ismeal Kabia,1,11,False
29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Albert Sambi Lokonga,1,11,False
30,60,0,0,1,0,0,0,2,7.8,10.7,2.0,2.1,24,2025-26,Kai Havertz,1,11,False
31,14,1,0,0,0,0,0,5,38.4,0.3,45.0,8.4,24,2025-26,Gabriel Fernando de Jesus,1,11,False
32,90,0,0,0,1,0,0,2,6.4,0.1,0.0,0.7,24,2025-26,Emiliano Martínez Romero,2,5,True
33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Marco Bizot,2,5,True
34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Joe Gauci,2,5,True
35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Filip Marschall,2,5,True
36,90,0,0,0,1,0,0,2,24.4,40.8,30.0,9.5,24,2025-26,Matty Cash,2,5,True
37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24,2025-26,Lucas Digne,2,5,True
38,90,0,0,0,1,0,0,2,14.2,9.3,4.0,2.8,24,2025-26,Ezri Konsa Ngoyo,2,5,True
39,90,0,0,0,1,0,0,2,29.6,45.7,25.0,10.0,24,2025-26,Ian Maatsen,2,5,True
