element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Mikel Merino Zazón,1,6,False
23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Fábio Ferreira Vieira,1,6,False
24,10,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,29,2025-26,Christian Nørgaard,1,6,False
25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ethan Nwaneri,1,6,False
26,79,0,0,1,0,0,0,3,10.0,0.7,4.0,1.5,29,2025-26,Martín Zubimendi Ibáñez,1,6,False
27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Reiss Nelson,5,4,False
28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ismeal Kabia,1,6,False
29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Albert Sambi Lokonga,1,6,False
30,31,0,0,0,0,0,0,1,3.4,0.7,23.0,2.7,29,2025-26,Kai Havertz,1,6,False
31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Gabriel Fernando de Jesus,1,6,False
32,90,0,0,0,4,0,0,1,37.2,10.0,0.0,4.7,29,2025-26,Emiliano Martínez Romero,2,7,True
33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Marco Bizot,2,7,True
34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Joe Gauci,2,7,True
35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Filip Marschall,2,7,True
36,45,0,0,0,2,1,0,-1,1.8,0.5,0.0,0.2,29,2025-26,Matty Cash,2,7,True
37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Lucas Digne,2,7,True
38,90,0,0,0,4,0,0,0,17.0,0.8,0.0,1.8,29,2025-26,Ezri Konsa Ngoyo,2,7,True
39,90,0,0,0,4,0,0,0,17.0,12.7,2.0,3.2,29,2025-26,Ian Maatsen,2,7,True
40,90,0,0,0,4,0,0,0,14.8,1.9,0.0,1.7,29,2025-26,Tyrone Mings,2,7,True
41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Pau Torres,2,7,True
42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Andrés García,2,7,True
43,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Álex Moreno Lopera,2,7,True
44,45,0,0,0,2,0,0,0,3.0,1.1,0.0,0.4,29,2025-26,Lamare Bogarde,2,7,True
45,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Lino da Cruz Sousa,2,7,True
46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Yasin Özcan,2,7,True
47,90,0,0,0,4,1,0,1,4.0,2.4,25.0,3.1,29,2025-26,Morgan Rogers,2,7,True
48,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Youri Tielemans,2,7,True
49,62,0,1,0,3,0,0,5,22.4,10.4,2.0,3.5,29,2025-26,Leon Bailey,2,7,True
50,62,0,0,0,3,0,0,2,6.8,14.5,0.0,2.1,29,2025-26,Emiliano Buendía Stati,2,7,True
51,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Samuel Iling-Junior,2,7,True
52,45,0,0,0,1,0,1,-2,2.0,1.6,0.0,0.4,29,2025-26,Jacob Ramsey,15,14,True
53,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Donyell Malen,2,7,True
54,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,John McGinn,2,7,True
55,27,0,0,0,1,0,0,1,6.6,16.8,2.0,2.5,29,2025-26,Ross Barkley,2,7,True
56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Enzo Barrenechea,2,7,True
57,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Lewis Dobbin,2,7,True
58,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Boubacar Kamara,2,7,True
59,90,0,0,0,4,0,0,2,6.0,1.3,2.0,0.9,29,2025-26,Amadou Onana,2,7,True
60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ben Broggio,2,7,True
61,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Leander Dendoncker,2,7,True
62,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jamaldeen Jimoh-Aloba,2,7,True
63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Kadan Young,2,7,True
64,70,0,0,0,4,1,0,1,5.0,0.3,38.0,4.3,29,2025-26,Ollie Watkins,2,7,True
65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Zépiqueno Redmond,2,7,True
66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Norberto Murara Neto,4,5,True
67,90,0,0,1,0,0,0,6,18.2,0.0,0.0,1.8,29,2025-26,Đorđe Petrović,4,5,True
68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Will Dennis,4,5,True
69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Callan McKenna,4,5,True
70,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Alex Paulsen,4,5,True
71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Illia Zabarnyi,4,5,True
72,90,0,0,1,0,0,0,11,18.4,0.7,0.0,1.9,29,2025-26,Marcos Senesi Barón,4,5,True
73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Adam Smith,4,5,True
74,90,0,0,1,0,0,0,8,14.0,17.7,2.0,3.4,29,2025-26,Adrien Truffert,4,5,True
75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Matai Akinmboni,4,5,True
76,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Owen Bevan,4,5,True
77,90,0,0,1,0,0,0,8,29.6,4.5,9.0,4.3,29,2025-26,James Hill,4,5,True
78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Julián Araujo Zúñiga,4,5,True
79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Chris Mepham,4,5,True
80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Julio Soler Barreto,4,5,True
81,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Justin Kluivert,4,5,True
82,90,1,0,0,2,0,0,7,43.0,16.4,26.0,8.5,29,2025-26,Antoine Semenyo,13,16,True
83,86,0,0,1,0,0,0,3,7.6,0.8,21.0,2.9,29,2025-26,Dango Ouattara,5,4,False
84,90,0,0,1,0,1,0,2,5.0,25.3,37.0,6.7,29,2025-26,Marcus Tavernier,4,5,True
85,90,0,0,1,0,1,0,4,13.8,14.8,0.0,2.9,29,2025-26,Tyler Adams,4,5,True
86,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,David Brooks,4,5,True
87,73,0,0,1,0,0,0,3,11.0,14.5,5.0,3.1,29,2025-26,Ryan Christie,4,5,True
88,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Lewis Cook,4,5,True
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Philip Billing,4,5,True
90,90,0,0,1,0,0,0,3,13.2,37.1,14.0,6.4,29,2025-26,Alex Scott,4,5,True
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Luis Sinisterra Lucumí,4,5,True
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Romain Faivre,4,5,True
93,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Hamed Traorè,4,5,True
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Dominic Sadi,4,5,True
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Zain Silcott-Duberry,4,5,True
96,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ben Winterburn,4,5,True
97,79,0,0,1,0,0,0,2,6.4,28.3,4.0,3.9,29,2025-26,Francisco Evanilson de Lima Barbosa,4,5,True
98,10,0,0,0,0,0,0,1,4.2,1.5,2.0,0.8,29,2025-26,Enes Ünal,4,5,True
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Daniel Adu-Adjei,4,5,True
100,16,0,0,0,0,0,0,1,4.8,0.8,5.0,1.1,29,2025-26,Junior Kroupi,4,5,True
101,90,0,0,1,0,0,0,6,16.8,0.0,0.0,1.7,29,2025-26,Caoimhín Kelleher,5,4,False
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ellery Balcombe,5,4,False
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Matthew Cox,5,4,False
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Julian Eyestone,5,4,False
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Hákon Rafn Valdimarsson,5,4,False
106,90,0,0,1,0,0,0,6,15.4,1.4,8.0,2.5,29,2025-26,Nathan Collins,5,4,False
107,3,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,29,2025-26,Keane Lewis-Potter,5,4,False
108,69,0,0,1,0,0,0,6,11.6,0.1,4.0,1.6,29,2025-26,Kristoffer Ajer,5,4,False
109,20,0,0,0,0,0,0,1,2.2,0.3,0.0,0.3,29,2025-26,Rico Henry,5,4,False
110,90,0,0,1,0,0,0,6,10.8,1.8,0.0,1.3,29,2025-26,Michael Kayode,5,4,False
111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ethan Pinnock,5,4,False
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Mads Roerslev Rasmussen,5,4,False
113,90,0,0,1,0,0,0,6,16.8,0.5,17.0,3.4,29,2025-26,Sepp van den Berg,5,4,False
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Benjamin Arthur,5,4,False
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Benjamin Fredrick,5,4,False
116,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Aaron Hickey,5,4,False
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Kim Ji-soo,5,4,False
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jayden Meghoma,5,4,False
119,76,0,0,0,1,1,0,1,0.0,13.2,18.0,3.1,29,2025-26,Bryan Mbeumo,14,15,False
120,90,0,0,1,0,0,0,3,2.2,16.4,11.0,3.0,29,2025-26,Kevin Schade,5,4,False
121,90,0,0,1,0,0,0,3,12.2,13.9,4.0,3.0,29,2025-26,Mikkel Damsgaard,5,4,False
122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Antoni Milambo,5,4,False
123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Fábio Freitas Gouveia Carvalho,5,4,False
124,61,0,0,1,0,0,0,3,7.2,3.8,0.0,1.1,29,2025-26,Jordan Henderson,5,4,False
125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Vitaly Janelt,5,4,False
126,90,0,0,1,0,1,0,4,27.2,31.8,2.0,6.1,29,2025-26,Mathias Jensen,5,4,False
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Gustavo Nunes Fernandes Gomes,5,4,False
128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Frank Onyeka,5,4,False
129,28,0,0,0,0,0,0,1,3.8,2.3,0.0,0.6,29,2025-26,Yehor Yarmoliuk,5,4,False
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Romelle Donovan,5,4,False
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Yunus Emre Konak,5,4,False
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Paris Maghoma,5,4,False
133,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Myles Peart-Harris,5,4,False
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Ryan Trevitt,5,4,False
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Yoane Wissa,15,14,True
136,90,0,0,1,0,0,0,2,9.0,15.3,2.0,2.6,29,2025-26,Igor Thiago Nascimento Rodrigues,5,4,False
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Iwan Morgan,5,4,False
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jason Steele,6,1,True
139,90,0,0,0,1,0,0,2,7.6,0.0,0.0,0.8,29,2025-26,Bart Verbruggen,6,1,True
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Tom McGill,6,1,True
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Carl Rushworth,6,1,True
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Kjell Scherpen,6,1,True
143,90,0,0,0,1,1,0,1,20.2,7.8,0.0,2.8,29,2025-26,Olivier Boscagli,6,1,True
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Diego Coppola,6,1,True
145,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Maxim De Cuyper,6,1,True
146,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Lewis Dunk,6,1,True
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Pervis Estupiñán Tenorio,6,1,True
148,90,0,0,0,1,1,0,1,8.4,4.9,6.0,1.9,29,2025-26,Ferdi Kadıoğlu,6,1,True
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Igor Julio dos Santos de Paulo,6,1,True
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Tariq Lamptey,6,1,True
151,90,0,0,0,1,0,0,2,29.0,30.7,2.0,6.2,29,2025-26,Jan Paul van Hecke,6,1,True
152,13,0,0,0,0,0,0,1,5.8,0.3,0.0,0.6,29,2025-26,Joël Veltman,6,1,True
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Adam Webster,6,1,True
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Eiran Cashin,6,1,True
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jacob Slater,6,1,True
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Charlie Tasker,6,1,True
157,45,0,0,0,1,0,0,1,0.6,1.4,7.0,0.9,29,2025-26,Mitoma Kaoru,6,1,True
158,90,0,0,0,1,0,0,4,20.4,23.8,18.0,6.2,29,2025-26,Georginio Rutter,6,1,True
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Solly March,6,1,True
160,45,0,0,0,0,0,0,1,11.4,16.2,10.0,3.8,29,2025-26,Yankuba Minteh,6,1,True
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Julio Enciso Espínola,6,1,True
162,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Brajan Gruda,6,1,True
163,68,0,0,0,1,0,0,2,0.0,13.0,17.0,2.6,29,2025-26,Jack Hinshelwood,6,1,True
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Matt O'Riley,6,1,True
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Abdallah Sima,6,1,True
166,12,0,0,0,0,1,0,0,0.2,0.6,0.0,0.1,29,2025-26,Yasin Ayari,6,1,True
167,77,0,0,0,1,0,0,2,5.4,2.8,4.0,1.2,29,2025-26,Carlos Baleba,6,1,True
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Facundo Buonanotte,11,17,True
169,76,0,0,0,1,1,0,1,8.8,13.3,10.0,3.2,29,2025-26,Diego Gómez Amarilla,6,1,True
170,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,James Milner,6,1,True
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jeremy Sarmiento Morante,6,1,True
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Tom Watson,6,1,True
173,76,0,0,0,1,0,0,4,21.0,2.3,21.0,4.4,29,2025-26,Mats Wieffer,6,1,True
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Malick Yalcouyé,6,1,True
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Joe Knight,6,1,True
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Adrian Mazilu,6,1,True
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Andrew Moran,6,1,True
178,21,0,0,0,0,0,0,1,0.0,0.1,2.0,0.1,29,2025-26,Danny Welbeck,6,1,True
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Evan Ferguson,6,1,True
180,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Stefanos Tzimas,6,1,True
181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Charalampos Kostoulas,6,1,True
182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,James Trafford,13,16,True
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Max Weiß,3,9,False
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Etienne Green,3,9,False
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Václav Hladký,3,9,False
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Connor Roberts,3,9,False
187,90,0,0,0,2,0,0,3,20.2,3.6,0.0,2.4,29,2025-26,Kyle Walker,3,9,False
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Hannes Delcroix,3,9,False
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Owen Dodgson,3,9,False
190,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Hjalmar Ekdal,3,9,False
191,90,0,0,0,2,0,0,1,16.4,0.9,0.0,1.7,29,2025-26,Maxime Estève,3,9,False
192,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Quilindschy Hartman,3,9,False
193,90,0,0,0,2,1,0,0,14.6,1.8,0.0,1.6,29,2025-26,Bashir Humphreys,3,9,False
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jordan Beyer,3,9,False
195,90,0,0,0,2,0,0,1,11.4,33.0,5.0,4.9,29,2025-26,Lucas Pires Silva,3,9,False
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Shurandy Sambo,3,9,False
197,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Oliver Sonne,3,9,False
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Axel Tuanzebe,3,9,False
199,56,0,0,0,1,0,0,3,30.2,0.3,2.0,3.3,29,2025-26,Joe Worrall,3,9,False
200,90,0,0,0,2,0,0,4,8.4,17.7,10.0,3.6,29,2025-26,Jaidon Anthony,3,9,False
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Manuel Benson Hedilazio,3,9,False
202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jacob Bruun Larsen,3,9,False
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Enock Agyei,3,9,False
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Darko Churlinov,3,9,False
205,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Josh Cullen,3,9,False
206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Marcus Edwards,3,9,False
207,71,0,0,0,2,0,0,2,9.2,3.8,4.0,1.7,29,2025-26,Hannibal Mejbri,3,9,False
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Luca Koleosho,3,9,False
209,18,0,0,0,0,0,0,1,1.4,2.3,0.0,0.4,29,2025-26,Josh Laurent,3,9,False
210,33,0,0,0,1,0,0,1,0.8,1.3,0.0,0.2,29,2025-26,Loum Tchaouna,3,9,False
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Aaron Ramsey,3,9,False
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Oluwaseun Adewumi,3,9,False
213,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jaydon Banel,3,9,False
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Mike Trésor Ndayishimiye,3,9,False
215,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Zian Flemming,3,9,False
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Zeki Amdouni,3,9,False
217,90,0,0,0,2,0,0,2,5.2,5.8,43.0,5.4,29,2025-26,Lyle Foster,3,9,False
218,7,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,29,2025-26,Ashley Barnes,3,9,False
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Michael Obafemi,3,9,False
220,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Robert Lynch Sánchez,7,2,False
221,90,0,0,0,1,0,0,3,31.4,0.0,0.0,3.1,29,2025-26,Filip Jörgensen,7,2,False
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Mike Penders,7,2,False
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Gabriel Słonina,7,2,False
224,11,0,0,0,0,0,0,1,4.4,10.3,0.0,1.5,29,2025-26,Marc Cucurella Saseta,7,2,False
225,90,0,0,0,1,0,0,2,10.8,9.4,9.0,2.9,29,2025-26,Reece James,7,2,False
226,90,0,0,0,1,0,0,2,11.6,0.4,0.0,1.2,29,2025-26,Trevoh Chalobah,7,2,False
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Levi Samuels Colwill,7,2,False
228,74,0,1,0,1,0,0,5,23.2,13.3,6.0,4.3,29,2025-26,Malo Gusto,7,2,False
229,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Benoît Badiashile Mukinayi,7,2,False
230,78,0,0,0,1,0,0,2,4.8,0.5,12.0,1.7,29,2025-26,Wesley Fofana,7,2,False
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Mamadou Sarr,7,2,False
232,11,0,0,0,0,0,0,1,5.0,0.0,0.0,0.5,29,2025-26,Tosin Adarabioyo,7,2,False
233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Josh Acheampong,7,2,False
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Aarón Anselmino,7,2,False
235,84,1,0,0,1,0,0,9,47.8,29.0,30.0,10.7,29,2025-26,Cole Palmer,7,2,False
236,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Pedro Lomba Neto,7,2,False
237,78,0,1,0,1,1,0,4,26.4,28.3,17.0,7.2,29,2025-26,Enzo Fernández,7,2,False
238,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Estêvão Almeida de Oliveira Gonçalves,7,2,False
239,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Jamie Bynoe-Gittens,7,2,False
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,2025-26,Christopher Nkunku,7,2,False
241,90,0,0,0,1,0,0,2,11.2,2.3,0.0,1.4,29,2025-26,Moisés Caicedo Corozo,7,2,False
242,90,1,0,1,0,0,0,9,39.4,7.3,36.0,8.3,29,2025-26,Kiernan Dewsbury-Hall,9,3,True
