element,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,total_points,influence,creativity,threat,ict_index,Gameweek,season,name,team,opponent_team,was_home
46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Yasin Özcan,2,16,True
47,90,0,1,0,1,0,0,5,20.0,32.4,32.0,8.4,20,2025-26,Morgan Rogers,2,16,True
48,90,0,1,0,1,0,0,7,36.4,26.1,8.0,7.1,20,2025-26,Youri Tielemans,2,16,True
49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Leon Bailey,2,16,True
50,68,0,0,0,1,0,0,2,3.0,13.0,13.0,2.9,20,2025-26,Emiliano Buendía Stati,2,16,True
51,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Samuel Iling-Junior,2,16,True
52,27,0,0,0,0,0,0,1,3.0,1.3,2.0,0.6,20,2025-26,Jacob Ramsey,15,8,True
53,7,0,0,0,0,0,0,1,0.0,0.0,2.0,0.2,20,2025-26,Donyell Malen,2,16,True
54,82,2,0,0,1,0,0,15,76.8,6.0,32.0,11.5,20,2025-26,John McGinn,2,16,True
55,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ross Barkley,2,16,True
56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Enzo Barrenechea,2,16,True
57,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Lewis Dobbin,2,16,True
58,90,0,0,0,1,0,0,4,28.4,22.8,2.0,5.3,20,2025-26,Boubacar Kamara,2,16,True
59,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Amadou Onana,2,16,True
60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ben Broggio,2,16,True
61,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Leander Dendoncker,2,16,True
62,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jamaldeen Jimoh-Aloba,2,16,True
63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Kadan Young,2,16,True
64,82,1,0,0,1,0,0,7,37.0,2.3,36.0,7.5,20,2025-26,Ollie Watkins,2,16,True
65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Zépiqueno Redmond,2,16,True
66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Norberto Murara Neto,4,1,True
67,90,0,0,0,3,0,0,1,15.6,0.0,0.0,1.6,20,2025-26,Đorđe Petrović,4,1,True
68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Will Dennis,4,1,True
69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Callan McKenna,4,1,True
70,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Alex Paulsen,4,1,True
71,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Illia Zabarnyi,4,1,True
72,90,0,0,0,3,0,0,1,16.2,1.9,2.0,2.0,20,2025-26,Marcos Senesi Barón,4,1,True
73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Adam Smith,4,1,True
74,90,0,0,0,3,0,0,1,11.4,5.5,0.0,1.7,20,2025-26,Adrien Truffert,4,1,True
75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Matai Akinmboni,4,1,True
76,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Owen Bevan,4,1,True
77,90,0,0,0,3,0,0,3,38.0,14.4,0.0,5.2,20,2025-26,James Hill,4,1,True
78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Julián Araujo Zúñiga,4,1,True
79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Chris Mepham,4,1,True
80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Julio Soler Barreto,4,1,True
81,73,0,0,0,3,0,0,2,7.0,40.6,2.0,5.0,20,2025-26,Justin Kluivert,4,1,True
82,90,0,0,0,3,1,0,1,2.8,11.8,9.0,2.4,20,2025-26,Antoine Semenyo,13,7,True
83,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Dango Ouattara,5,9,False
84,90,0,0,0,3,0,0,2,14.4,18.3,17.0,5.0,20,2025-26,Marcus Tavernier,4,1,True
85,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Tyler Adams,4,1,True
86,66,0,0,0,2,0,0,2,1.6,1.8,14.0,1.7,20,2025-26,David Brooks,4,1,True
87,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ryan Christie,4,1,True
88,16,0,1,0,0,0,0,4,24.4,20.8,0.0,4.5,20,2025-26,Lewis Cook,4,1,True
89,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Philip Billing,4,1,True
90,73,0,0,0,3,0,0,2,17.0,1.5,2.0,2.1,20,2025-26,Alex Scott,4,1,True
91,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Luis Sinisterra Lucumí,4,1,True
92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Romain Faivre,4,1,True
93,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Hamed Traorè,4,1,True
94,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Dominic Sadi,4,1,True
95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Zain Silcott-Duberry,4,1,True
96,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ben Winterburn,4,1,True
97,73,1,0,0,3,0,0,7,37.0,10.5,23.0,7.1,20,2025-26,Francisco Evanilson de Lima Barbosa,4,1,True
98,16,0,0,0,0,0,0,1,0.0,0.5,0.0,0.1,20,2025-26,Enes Ünal,4,1,True
99,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Daniel Adu-Adjei,4,1,True
100,16,1,0,0,0,1,0,5,32.8,0.8,7.0,4.1,20,2025-26,Junior Kroupi,4,1,True
101,90,0,0,0,2,0,0,2,28.4,0.0,0.0,2.8,20,2025-26,Caoimhín Kelleher,5,9,False
102,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ellery Balcombe,5,9,False
103,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Matthew Cox,5,9,False
104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Julian Eyestone,5,9,False
105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Hákon Rafn Valdimarsson,5,9,False
106,90,1,1,0,2,0,0,10,78.0,10.3,33.0,12.1,20,2025-26,Nathan Collins,5,9,False
107,26,0,0,0,2,0,0,0,2.2,10.8,2.0,1.5,20,2025-26,Keane Lewis-Potter,5,9,False
108,90,0,0,0,2,0,0,3,20.8,0.3,0.0,2.1,20,2025-26,Kristoffer Ajer,5,9,False
109,14,0,0,0,1,0,0,1,2.2,0.0,0.0,0.2,20,2025-26,Rico Henry,5,9,False
110,90,0,0,0,2,1,0,0,5.2,2.3,2.0,1.0,20,2025-26,Michael Kayode,5,9,False
111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ethan Pinnock,5,9,False
112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Mads Roerslev Rasmussen,5,9,False
113,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Sepp van den Berg,5,9,False
114,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Benjamin Arthur,5,9,False
115,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Benjamin Fredrick,5,9,False
116,75,0,0,0,1,0,0,2,7.0,1.8,2.0,1.1,20,2025-26,Aaron Hickey,5,9,False
117,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Kim Ji-soo,5,9,False
118,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jayden Meghoma,5,9,False
119,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Bryan Mbeumo,14,11,False
120,63,0,1,1,0,0,0,6,27.4,11.7,30.0,6.9,20,2025-26,Kevin Schade,5,9,False
121,90,0,0,0,2,0,0,4,21.0,36.3,6.0,6.3,20,2025-26,Mikkel Damsgaard,5,9,False
122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Antoni Milambo,5,9,False
123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Fábio Freitas Gouveia Carvalho,5,9,False
124,26,0,0,0,2,0,0,1,1.8,0.3,0.0,0.2,20,2025-26,Jordan Henderson,5,9,False
125,90,0,2,0,2,0,0,11,55.0,29.3,3.0,8.7,20,2025-26,Vitaly Janelt,5,9,False
126,63,0,0,1,0,0,0,3,7.0,34.4,2.0,4.3,20,2025-26,Mathias Jensen,5,9,False
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Gustavo Nunes Fernandes Gomes,5,9,False
128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Frank Onyeka,5,9,False
129,90,0,0,0,2,1,0,3,8.8,6.7,0.0,1.6,20,2025-26,Yehor Yarmoliuk,5,9,False
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Romelle Donovan,5,9,False
131,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Yunus Emre Konak,5,9,False
132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Paris Maghoma,5,9,False
133,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,20,2025-26,Myles Peart-Harris,5,9,False
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ryan Trevitt,5,9,False
135,77,0,0,1,0,0,0,2,2.2,0.7,21.0,2.4,20,2025-26,Yoane Wissa,15,8,True
136,90,3,0,0,2,0,0,17,111.8,6.4,96.0,21.4,20,2025-26,Igor Thiago Nascimento Rodrigues,5,9,False
137,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Iwan Morgan,5,9,False
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jason Steele,6,3,True
139,90,0,0,1,0,0,0,7,20.4,0.0,0.0,2.0,20,2025-26,Bart Verbruggen,6,3,True
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Tom McGill,6,3,True
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Carl Rushworth,6,3,True
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Kjell Scherpen,6,3,True
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Olivier Boscagli,6,3,True
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Diego Coppola,6,3,True
145,20,0,0,0,0,0,0,1,1.0,1.8,1.0,0.4,20,2025-26,Maxim De Cuyper,6,3,True
146,90,0,0,1,0,0,0,6,24.6,13.1,6.0,4.4,20,2025-26,Lewis Dunk,6,3,True
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Pervis Estupiñán Tenorio,6,3,True
148,90,0,0,1,0,0,0,9,23.2,47.8,2.0,7.3,20,2025-26,Ferdi Kadıoğlu,6,3,True
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Igor Julio dos Santos de Paulo,6,3,True
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Tariq Lamptey,6,3,True
151,90,0,0,1,0,0,0,6,29.2,1.3,21.0,5.2,20,2025-26,Jan Paul van Hecke,6,3,True
152,90,0,0,1,0,0,0,6,17.6,14.0,7.0,3.9,20,2025-26,Joël Veltman,6,3,True
153,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Adam Webster,6,3,True
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Eiran Cashin,6,3,True
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jacob Slater,6,3,True
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Charlie Tasker,6,3,True
157,69,0,0,1,0,0,0,3,5.6,15.8,6.0,2.7,20,2025-26,Mitoma Kaoru,6,3,True
158,70,1,0,1,0,0,0,8,38.6,4.6,21.0,6.4,20,2025-26,Georginio Rutter,6,3,True
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Solly March,6,3,True
160,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Yankuba Minteh,6,3,True
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Julio Enciso Espínola,6,3,True
162,86,0,0,1,0,0,0,3,6.4,24.0,9.0,3.9,20,2025-26,Brajan Gruda,6,3,True
163,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jack Hinshelwood,6,3,True
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Matt O'Riley,6,3,True
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Abdallah Sima,6,3,True
166,90,1,0,1,0,0,0,12,44.0,12.3,20.0,7.6,20,2025-26,Yasin Ayari,6,3,True
167,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Carlos Baleba,6,3,True
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Facundo Buonanotte,11,14,True
169,79,0,0,1,0,0,0,3,6.8,2.8,9.0,1.9,20,2025-26,Diego Gómez Amarilla,6,3,True
170,10,0,0,0,0,0,0,1,0.6,0.5,0.0,0.1,20,2025-26,James Milner,6,3,True
171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jeremy Sarmiento Morante,6,3,True
172,3,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,20,2025-26,Tom Watson,6,3,True
173,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Mats Wieffer,6,3,True
174,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Malick Yalcouyé,6,3,True
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Joe Knight,6,3,True
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Adrian Mazilu,6,3,True
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Andrew Moran,6,3,True
178,19,0,0,0,0,0,0,1,0.6,0.7,2.0,0.3,20,2025-26,Danny Welbeck,6,3,True
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Evan Ferguson,6,3,True
180,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Stefanos Tzimas,6,3,True
181,70,0,1,1,0,0,0,5,25.6,12.3,25.0,6.3,20,2025-26,Charalampos Kostoulas,6,3,True
182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,James Trafford,13,7,True
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Max Weiß,3,6,False
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Etienne Green,3,6,False
185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Václav Hladký,3,6,False
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Connor Roberts,3,6,False
187,90,0,0,0,2,1,0,0,1.8,1.2,0.0,0.3,20,2025-26,Kyle Walker,3,6,False
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Hannes Delcroix,3,6,False
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Owen Dodgson,3,6,False
190,90,0,0,0,2,0,0,1,17.4,0.6,0.0,1.8,20,2025-26,Hjalmar Ekdal,3,6,False
191,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Maxime Estève,3,6,False
192,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Quilindschy Hartman,3,6,False
193,90,0,0,0,2,1,0,2,23.2,1.0,2.0,2.6,20,2025-26,Bashir Humphreys,3,6,False
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jordan Beyer,3,6,False
195,90,0,0,0,2,0,0,1,9.2,2.9,17.0,2.9,20,2025-26,Lucas Pires Silva,3,6,False
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Shurandy Sambo,3,6,False
197,35,0,0,0,0,0,0,1,2.6,0.5,7.0,1.0,20,2025-26,Oliver Sonne,3,6,False
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Axel Tuanzebe,3,6,False
199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Joe Worrall,3,6,False
200,80,0,0,0,2,0,0,2,7.8,5.0,8.0,2.1,20,2025-26,Jaidon Anthony,3,6,False
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Manuel Benson Hedilazio,3,6,False
202,54,0,0,0,2,0,0,1,6.0,12.3,0.0,1.8,20,2025-26,Jacob Bruun Larsen,3,6,False
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Enock Agyei,3,6,False
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Darko Churlinov,3,6,False
205,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Josh Cullen,3,6,False
206,35,0,0,0,0,0,0,1,5.0,15.0,2.0,2.2,20,2025-26,Marcus Edwards,3,6,False
207,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Hannibal Mejbri,3,6,False
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Luca Koleosho,3,6,False
209,90,0,0,0,2,1,0,1,7.4,3.4,0.0,1.1,20,2025-26,Josh Laurent,3,6,False
210,26,0,0,0,0,0,0,1,6.4,1.3,11.0,1.9,20,2025-26,Loum Tchaouna,3,6,False
211,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Aaron Ramsey,3,6,False
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Oluwaseun Adewumi,3,6,False
213,9,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,20,2025-26,Jaydon Banel,3,6,False
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Mike Trésor Ndayishimiye,3,6,False
215,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Zian Flemming,3,6,False
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Zeki Amdouni,3,6,False
217,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Lyle Foster,3,6,False
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Ashley Barnes,3,6,False
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Michael Obafemi,3,6,False
220,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Robert Lynch Sánchez,7,13,False
221,90,0,0,0,1,0,0,2,18.8,0.0,0.0,1.9,20,2025-26,Filip Jörgensen,7,13,False
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Mike Penders,7,13,False
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Gabriel Słonina,7,13,False
224,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Marc Cucurella Saseta,7,13,False
225,90,0,0,0,1,1,0,1,3.6,6.0,0.0,1.0,20,2025-26,Reece James,7,13,False
226,90,0,0,0,1,0,0,4,25.2,0.0,0.0,2.5,20,2025-26,Trevoh Chalobah,7,13,False
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Levi Samuels Colwill,7,13,False
228,90,0,0,0,1,0,0,2,10.8,2.6,0.0,1.3,20,2025-26,Malo Gusto,7,13,False
229,90,0,0,0,1,0,0,2,21.4,0.2,0.0,2.2,20,2025-26,Benoît Badiashile Mukinayi,7,13,False
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Wesley Fofana,7,13,False
231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Mamadou Sarr,7,13,False
232,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Tosin Adarabioyo,7,13,False
233,61,0,0,0,1,0,0,2,11.2,0.3,4.0,1.6,20,2025-26,Josh Acheampong,7,13,False
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Aarón Anselmino,7,13,False
235,90,0,0,0,1,0,0,2,1.8,7.9,6.0,1.6,20,2025-26,Cole Palmer,7,13,False
236,90,0,0,0,1,0,0,2,5.0,3.1,8.0,1.6,20,2025-26,Pedro Lomba Neto,7,13,False
237,90,1,0,0,1,1,0,11,61.2,24.1,85.0,17.0,20,2025-26,Enzo Fernández,7,13,False
238,45,0,0,0,1,0,0,1,0.0,0.3,7.0,0.6,20,2025-26,Estêvão Almeida de Oliveira Gonçalves,7,13,False
239,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Jamie Bynoe-Gittens,7,13,False
240,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Christopher Nkunku,7,13,False
241,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Moisés Caicedo Corozo,7,13,False
242,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20,2025-26,Kiernan Dewsbury-Hall,9,5,True
