minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,element,Gameweek,season,name,team,opponent_team,was_home
90,0,0,1,0,0,0,0,0,0,2,1,30,21.6,10.1,0.0,3.2,1,12,0,0,1,0.00,0.00,0.00,0.19,7,False,1,25,2025-26,David Raya Martín,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,2,25,2025-26,Kepa Arrizabalaga Revuelta,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,3,25,2025-26,Karl Hein,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,4,25,2025-26,Tommy Setford,1,17,True
90,0,0,1,0,0,0,0,0,0,0,0,28,17.2,1.7,0.0,1.9,6,1,1,7,1,0.00,0.01,0.01,0.19,6,False,5,25,2025-26,Gabriel dos Santos Magalhães,1,17,True
90,0,0,1,0,0,0,0,1,0,0,0,28,20.4,6.4,0.0,2.7,10,4,1,11,1,0.00,0.02,0.02,0.19,7,False,6,25,2025-26,William Saliba,1,17,True
66,0,0,1,0,0,0,0,0,0,0,0,18,4.8,2.3,4.0,1.1,2,1,2,4,1,0.03,0.02,0.05,0.17,6,False,7,25,2025-26,Riccardo Calafiori,1,17,True
90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,3.2,2.0,1.7,3,6,4,7,1,0.00,0.02,0.02,0.19,6,False,8,25,2025-26,Jurriën Timber,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,9,25,2025-26,Jakub Kiwior,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,10,25,2025-26,Myles Lewis-Skelly,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,11,25,2025-26,Benjamin White,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,12,25,2025-26,Oleksandr Zinchenko,16,11,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,13,25,2025-26,Brayden Clarke,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,14,25,2025-26,Maldini Kacurri,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,15,25,2025-26,Josh Nichols,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,16,25,2025-26,Bukayo Saka,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,17,25,2025-26,Martin Ødegaard,1,17,True
59,0,0,0,0,0,0,0,0,0,0,0,3,3.8,1.6,13.0,1.8,0,3,3,6,1,0.02,0.02,0.04,0.17,1,False,18,25,2025-26,Noni Madueke,1,17,True
30,0,1,0,0,0,0,0,0,0,0,0,20,26.2,13.5,25.0,6.5,1,1,1,3,0,0.04,0.26,0.30,0.02,4,False,19,25,2025-26,Gabriel Martinelli Silva,1,17,True
88,0,1,1,0,0,0,0,0,0,0,0,23,34.8,49.7,20.0,10.5,1,5,1,7,1,0.14,0.19,0.33,0.17,6,False,20,25,2025-26,Leandro Trossard,1,17,True
90,0,0,1,0,0,0,0,0,0,0,0,16,16.4,36.2,3.0,5.6,5,8,0,13,1,0.03,0.16,0.19,0.19,5,False,21,25,2025-26,Declan Rice,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,22,25,2025-26,Mikel Merino Zazón,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,23,25,2025-26,Fábio Ferreira Vieira,1,17,True
1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.02,1,False,24,25,2025-26,Christian Nørgaard,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,25,25,2025-26,Ethan Nwaneri,1,17,True
90,1,0,1,0,0,0,0,0,0,0,2,39,41.4,5.7,9.0,5.6,4,5,0,9,1,0.03,0.04,0.07,0.19,10,False,26,25,2025-26,Martín Zubimendi Ibáñez,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,27,25,2025-26,Reiss Nelson,5,15,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,28,25,2025-26,Ismeal Kabia,1,17,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,29,25,2025-26,Albert Sambi Lokonga,1,17,True
66,0,1,1,0,0,0,0,0,0,0,0,25,21.6,21.1,18.0,6.1,2,0,1,3,1,0.21,0.04,0.25,0.17,5,False,30,25,2025-26,Kai Havertz,1,17,True
59,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1.0,19.0,2.2,0,2,0,2,1,0.01,0.03,0.04,0.17,1,False,31,25,2025-26,Gabriel Fernando de Jesus,1,17,True
90,0,0,0,1,0,0,0,0,0,7,2,26,49.4,0.0,0.0,4.9,2,9,0,0,1,0.00,0.00,0.00,2.06,6,False,32,25,2025-26,Emiliano Martínez Romero,2,4,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,33,25,2025-26,Marco Bizot,2,4,False
